url_num,code,content-length,ms,isp,source
16,200,19964,275.090932846069,twcny,adn
16,200,19964,285.669803619385,twcny,adn
16,200,19964,272.897005081177,twcny,adn
16,200,19964,262.482166290283,twcny,adn
16,200,19964,258.280038833618,twcny,adn
16,200,19964,271.536827087402,twcny,adn
16,200,19963,550.585985183716,twcny,adn
17,200,20153,282.217025756836,twcny,adn
17,200,20154,957.424879074097,twcny,adn
17,200,20153,294.790029525757,twcny,adn
17,200,20153,505.871057510376,twcny,adn
17,200,20153,299.667119979858,twcny,adn
17,200,20153,298.71392250061,twcny,adn
17,200,20153,314.270973205566,twcny,adn
17,200,20153,282.947063446045,twcny,adn
17,200,20153,382.073879241943,twcny,adn
17,200,20153,535.64190864563,twcny,adn
18,200,20023,259.299039840698,twcny,adn
18,200,20023,280.996084213257,twcny,adn
18,200,20023,328.926086425781,twcny,adn
18,200,20023,285.490989685059,twcny,adn
18,200,20023,277.606964111328,twcny,adn
18,200,20023,599.001884460449,twcny,adn
18,200,20023,269.245862960815,twcny,adn
18,200,20022,281.48889541626,twcny,adn
18,200,20023,277.769804000854,twcny,adn
18,200,20023,284.894943237305,twcny,adn
19,200,17902,334.358930587769,twcny,adn
19,200,17902,296.849966049194,twcny,adn
19,200,17902,475.470066070557,twcny,adn
19,200,17902,540.433883666992,twcny,adn
19,200,17902,302.105188369751,twcny,adn
19,200,17902,296.300888061523,twcny,adn
19,200,17902,288.165807723999,twcny,adn
19,200,17902,310.389995574951,twcny,adn
19,200,17902,322.79109954834,twcny,adn
19,200,17902,283.304929733276,twcny,adn
20,200,18627,755.005121231079,twcny,adn
20,200,18626,289.623022079468,twcny,adn
20,200,18626,265.697956085205,twcny,adn
20,200,18626,466.404914855957,twcny,adn
20,200,18626,271.736145019531,twcny,adn
20,200,18626,253.674983978271,twcny,adn
20,200,18626,278.158187866211,twcny,adn
20,200,18626,301.903963088989,twcny,adn
20,200,18626,466.048955917358,twcny,adn
20,200,18626,280.736923217773,twcny,adn
21,200,19795,319.027900695801,twcny,adn
21,200,19795,288.789033889771,twcny,adn
21,200,19795,280.182838439941,twcny,adn
21,200,19795,279.702186584473,twcny,adn
21,200,19795,477.054834365845,twcny,adn
21,200,19795,260.617017745972,twcny,adn
21,200,19795,296.499013900757,twcny,adn
21,200,19795,278.795003890991,twcny,adn
21,200,19795,463.392019271851,twcny,adn
21,200,19795,279.368877410889,twcny,adn
22,200,18851,505.572080612183,twcny,adn
22,200,18851,256.076097488403,twcny,adn
22,200,18851,473.797082901001,twcny,adn
22,200,18852,323.441028594971,twcny,adn
22,200,18851,294.592142105103,twcny,adn
22,200,18851,285.99214553833,twcny,adn
22,200,18851,460.124015808105,twcny,adn
22,200,18851,274.294853210449,twcny,adn
22,200,18851,307.561874389648,twcny,adn
22,200,18852,262.454986572266,twcny,adn
23,200,18224,275.802135467529,twcny,adn
23,200,18224,245.538949966431,twcny,adn
23,200,18224,284.7900390625,twcny,adn
23,200,18224,476.398944854736,twcny,adn
23,200,18224,254.263162612915,twcny,adn
23,200,18224,258.132934570312,twcny,adn
23,200,18224,246.052026748657,twcny,adn
23,200,18224,281.103134155273,twcny,adn
23,200,18224,277.225017547607,twcny,adn
23,200,18224,322.264909744263,twcny,adn
24,200,18055,277.130842208862,twcny,adn
24,200,18055,272.624969482422,twcny,adn
24,200,18055,246.397972106934,twcny,adn
24,200,18056,260.940074920654,twcny,adn
24,200,18055,284.416913986206,twcny,adn
24,200,18055,283.936023712158,twcny,adn
24,200,18055,256.596088409424,twcny,adn
24,200,18055,307.647943496704,twcny,adn
24,200,18055,286.633014678955,twcny,adn
24,200,18055,466.421842575073,twcny,adn
25,200,19241,314.297914505005,twcny,adn
25,200,19241,483.537912368774,twcny,adn
25,200,19241,283.668041229248,twcny,adn
25,200,19241,264.523983001709,twcny,adn
25,200,19241,280.709981918335,twcny,adn
25,200,19241,270.368814468384,twcny,adn
25,200,19241,265.81883430481,twcny,adn
25,200,19241,276.868104934692,twcny,adn
25,200,19241,313.117980957031,twcny,adn
25,200,19241,272.007942199707,twcny,adn
26,200,19447,260.882139205933,twcny,adn
26,200,19447,293.102025985718,twcny,adn
26,200,19447,504.637002944946,twcny,adn
26,200,19447,267.748832702637,twcny,adn
26,200,19447,266.434192657471,twcny,adn
26,200,19447,259.443998336792,twcny,adn
26,200,19447,479.870080947876,twcny,adn
26,200,19447,275.532960891724,twcny,adn
26,200,19447,300.83703994751,twcny,adn
26,200,19447,261.732816696167,twcny,adn
27,200,23623,272.895097732544,twcny,adn
27,200,23623,331.089019775391,twcny,adn
27,200,23623,243.643045425415,twcny,adn
27,200,23623,246.718883514404,twcny,adn
27,200,23623,455.292940139771,twcny,adn
27,200,23623,284.161806106567,twcny,adn
27,200,23623,290.189981460571,twcny,adn
27,200,23623,286.758899688721,twcny,adn
27,200,23623,265.744924545288,twcny,adn
27,200,23622,285.00509262085,twcny,adn
28,200,18131,274.755001068115,twcny,adn
28,200,18131,259.875059127808,twcny,adn
28,200,18131,299.073934555054,twcny,adn
28,200,18131,360.131025314331,twcny,adn
28,200,18132,245.657205581665,twcny,adn
28,200,18131,243.929862976074,twcny,adn
28,200,18131,274.421215057373,twcny,adn
28,200,18132,278.58304977417,twcny,adn
28,200,18131,280.956983566284,twcny,adn
28,200,18131,275.758981704712,twcny,adn
29,200,18150,277.556896209717,twcny,adn
29,200,18150,278.548002243042,twcny,adn
29,200,18150,416.038036346436,twcny,adn
29,200,18150,293.693065643311,twcny,adn
29,200,18150,292.147159576416,twcny,adn
29,200,18150,318.518161773682,twcny,adn
29,200,18151,257.134914398193,twcny,adn
29,200,18151,281.179189682007,twcny,adn
29,200,18151,265.358924865723,twcny,adn
29,200,18150,275.820016860962,twcny,adn
30,200,18407,283.912181854248,twcny,adn
30,200,18407,399.948120117188,twcny,adn
30,200,18407,269.942998886108,twcny,adn
30,200,18407,258.055925369263,twcny,adn
30,200,18407,377.968072891235,twcny,adn
30,200,18407,409.433126449585,twcny,adn
30,200,18407,297.692060470581,twcny,adn
30,200,18407,274.840831756592,twcny,adn
30,200,18407,339.907884597778,twcny,adn
30,200,18407,328.890085220337,twcny,adn
31,200,18222,320.441007614136,twcny,adn
31,200,18222,262.590885162354,twcny,adn
31,200,18222,271.941900253296,twcny,adn
31,200,18222,262.467861175537,twcny,adn
31,200,18222,281.670808792114,twcny,adn
31,200,18222,256.610870361328,twcny,adn
31,200,18222,255.045890808105,twcny,adn
31,200,18222,258.888006210327,twcny,adn
31,200,18222,454.154014587402,twcny,adn
31,200,18222,252.638101577759,twcny,adn
32,200,18185,577.80909538269,twcny,adn
32,200,18185,332.75318145752,twcny,adn
32,200,18185,241.941928863525,twcny,adn
32,200,18185,273.108005523682,twcny,adn
32,200,18185,308.726072311401,twcny,adn
32,200,18185,280.741930007935,twcny,adn
32,200,18185,276.170015335083,twcny,adn
32,200,18185,272.123098373413,twcny,adn
32,200,18185,242.990970611572,twcny,adn
32,200,18185,258.305072784424,twcny,adn
33,200,18808,283.894062042236,twcny,adn
33,200,18808,257.800102233887,twcny,adn
33,200,18809,367.778062820435,twcny,adn
33,200,18808,259.699821472168,twcny,adn
33,200,18808,527.916193008423,twcny,adn
33,200,18808,294.511079788208,twcny,adn
33,200,18808,268.426895141602,twcny,adn
33,200,18808,320.385932922363,twcny,adn
33,200,18808,268.121004104614,twcny,adn
33,200,18808,334.313154220581,twcny,adn
34,200,18385,1264.5320892334,twcny,adn
34,200,18384,267.398834228516,twcny,adn
34,200,18384,277.400016784668,twcny,adn
34,200,18384,262.315988540649,twcny,adn
34,200,18384,278.733968734741,twcny,adn
34,200,18384,284.295082092285,twcny,adn
34,200,18384,278.365135192871,twcny,adn
34,200,18384,249.62306022644,twcny,adn
34,200,18385,464.126110076904,twcny,adn
34,200,18385,265.54799079895,twcny,adn
35,200,20776,264.549970626831,twcny,adn
35,200,20776,270.448923110962,twcny,adn
35,200,20776,333.49084854126,twcny,adn
35,200,20776,245.89991569519,twcny,adn
35,200,20776,263.025045394897,twcny,adn
35,200,20776,290.40002822876,twcny,adn
35,200,20776,313.268184661865,twcny,adn
35,200,20776,297.240018844604,twcny,adn
35,200,20776,283.015012741089,twcny,adn
35,200,20776,262.099981307983,twcny,adn
36,200,19041,276.647090911865,twcny,adn
36,200,19041,290.451049804688,twcny,adn
36,200,19041,276.291131973267,twcny,adn
36,200,19041,262.02392578125,twcny,adn
36,200,19041,351.741790771484,twcny,adn
36,200,19041,278.885841369629,twcny,adn
36,200,19041,489.644050598145,twcny,adn
36,200,19041,257.383108139038,twcny,adn
36,200,19041,370.355129241943,twcny,adn
36,200,19041,264.688014984131,twcny,adn
37,200,19013,303.18284034729,twcny,adn
37,200,19013,333.657026290894,twcny,adn
37,200,19013,269.131183624268,twcny,adn
37,200,19013,291.071891784668,twcny,adn
37,200,19013,271.46315574646,twcny,adn
37,200,19013,259.21893119812,twcny,adn
37,200,19013,288.30099105835,twcny,adn
37,200,19013,306.646108627319,twcny,adn
37,200,19012,298.011064529419,twcny,adn
37,200,19013,515.209197998047,twcny,adn
38,200,21164,285.683870315552,twcny,adn
38,200,21165,339.044094085693,twcny,adn
38,200,21164,291.292905807495,twcny,adn
38,200,21165,268.502950668335,twcny,adn
38,200,21164,472.170114517212,twcny,adn
38,200,21164,262.470006942749,twcny,adn
38,200,21164,301.63311958313,twcny,adn
38,200,21164,263.895034790039,twcny,adn
38,200,21164,293.724060058594,twcny,adn
38,200,21164,248.800992965698,twcny,adn
39,200,18228,275.902032852173,twcny,adn
39,200,18228,264.806032180786,twcny,adn
39,200,18228,258.41498374939,twcny,adn
39,200,18228,252.584934234619,twcny,adn
39,200,18228,256.310939788818,twcny,adn
39,200,18228,780.900955200195,twcny,adn
39,200,18228,469.939947128296,twcny,adn
39,200,18228,284.780979156494,twcny,adn
39,200,18228,262.311935424805,twcny,adn
39,200,18228,361.645936965942,twcny,adn
40,200,18238,268.303155899048,twcny,adn
40,200,18238,352.538824081421,twcny,adn
40,200,18238,279.114961624146,twcny,adn
40,200,18238,327.837944030762,twcny,adn
40,200,18238,279.231071472168,twcny,adn
40,200,18238,272.273063659668,twcny,adn
40,200,18238,248.465061187744,twcny,adn
40,200,18238,275.205135345459,twcny,adn
40,200,18238,470.752954483032,twcny,adn
40,200,18238,265.507221221924,twcny,adn
41,200,18800,264.595985412598,twcny,adn
41,200,18800,359.237909317017,twcny,adn
41,200,18800,457.660913467407,twcny,adn
41,200,18800,275.633096694946,twcny,adn
41,200,18801,572.663068771362,twcny,adn
41,200,18800,473.222970962524,twcny,adn
41,200,18800,274.908065795898,twcny,adn
41,200,18800,268.998146057129,twcny,adn
41,200,18800,263.176918029785,twcny,adn
41,200,18800,271.553039550781,twcny,adn
42,200,18438,481.963157653809,twcny,adn
42,200,18438,254.479885101318,twcny,adn
42,200,18438,264.896154403687,twcny,adn
42,200,18438,271.147012710571,twcny,adn
42,200,18438,291.740894317627,twcny,adn
42,200,18438,275.228023529053,twcny,adn
42,200,18438,252.707958221436,twcny,adn
42,200,18438,246.484041213989,twcny,adn
42,200,18438,284.374952316284,twcny,adn
42,200,18438,489.50719833374,twcny,adn
43,200,18218,275.493144989014,twcny,adn
43,200,18218,246.413946151733,twcny,adn
43,200,18218,245.96095085144,twcny,adn
43,200,18218,268.301963806152,twcny,adn
43,200,18218,374.920129776001,twcny,adn
43,200,18218,343.567848205566,twcny,adn
43,200,18218,289.947032928467,twcny,adn
43,200,18218,252.23183631897,twcny,adn
43,200,18218,298.512935638428,twcny,adn
43,200,18218,457.759141921997,twcny,adn
44,200,18227,271.49486541748,twcny,adn
44,200,18227,467.785120010376,twcny,adn
44,200,18228,264.518976211548,twcny,adn
44,200,18227,345.689058303833,twcny,adn
44,200,18227,543.836832046509,twcny,adn
44,200,18228,275.268077850342,twcny,adn
44,200,18227,310.518980026245,twcny,adn
44,200,18227,356.214046478271,twcny,adn
44,200,18227,272.516012191772,twcny,adn
44,200,18227,269.958019256592,twcny,adn
45,200,19646,490.329027175903,twcny,adn
45,200,19646,480.103015899658,twcny,adn
45,200,19646,262.921094894409,twcny,adn
45,200,19646,249.765872955322,twcny,adn
45,200,19646,254.973173141479,twcny,adn
45,200,19646,246.83403968811,twcny,adn
45,200,19646,242.426872253418,twcny,adn
45,200,19646,319.53501701355,twcny,adn
45,200,19646,247.262001037598,twcny,adn
45,200,19646,283.985137939453,twcny,adn
46,200,19633,314.742803573608,twcny,adn
46,200,19633,272.468090057373,twcny,adn
46,200,19633,408.435821533203,twcny,adn
46,200,19633,239.901065826416,twcny,adn
46,200,19633,352.37193107605,twcny,adn
46,200,19633,260.370016098022,twcny,adn
46,200,19633,253.422021865845,twcny,adn
46,200,19633,243.499040603638,twcny,adn
46,200,19633,246.239900588989,twcny,adn
46,200,19633,1851.40991210938,twcny,adn
47,200,24661,285.969972610474,twcny,adn
47,200,24662,266.342878341675,twcny,adn
47,200,24661,262.454986572266,twcny,adn
47,200,24662,357.673168182373,twcny,adn
47,200,24662,330.039024353027,twcny,adn
47,200,24661,287.77003288269,twcny,adn
47,200,24662,261.898040771484,twcny,adn
47,200,24662,302.608966827393,twcny,adn
47,200,24661,287.145137786865,twcny,adn
47,200,24661,281.099081039429,twcny,adn
48,200,18497,282.942056655884,twcny,adn
48,200,18497,295.626163482666,twcny,adn
48,200,18497,272.668123245239,twcny,adn
48,200,18497,256.942987442017,twcny,adn
48,200,18497,246.044874191284,twcny,adn
48,200,18497,284.619092941284,twcny,adn
48,200,18497,291.620016098022,twcny,adn
48,200,18497,501.944065093994,twcny,adn
48,200,18212,250.845909118652,twcny,adn
48,200,18497,254.760980606079,twcny,adn
49,200,18987,278.823137283325,twcny,adn
49,200,18987,288.026809692383,twcny,adn
49,200,18987,271.920919418335,twcny,adn
49,200,18987,284.524917602539,twcny,adn
49,200,18987,272.013902664185,twcny,adn
49,200,18987,265.510082244873,twcny,adn
49,200,18987,345.714807510376,twcny,adn
49,200,18987,287.328958511353,twcny,adn
49,200,18987,291.195869445801,twcny,adn
49,200,18987,349.494934082031,twcny,adn
50,200,18281,335.361957550049,twcny,adn
50,200,18282,306.946039199829,twcny,adn
50,200,18282,253.339052200317,twcny,adn
50,200,18282,345.172166824341,twcny,adn
50,200,18282,466.649055480957,twcny,adn
50,200,18282,290.508031845093,twcny,adn
50,200,18282,318.313121795654,twcny,adn
50,200,18282,262.434959411621,twcny,adn
50,200,18282,294.033050537109,twcny,adn
50,200,18282,300.320148468018,twcny,adn
51,200,19564,312.999963760376,twcny,adn
51,200,19564,273.401975631714,twcny,adn
51,200,19564,268.22304725647,twcny,adn
51,200,19564,272.95184135437,twcny,adn
51,200,19564,258.272886276245,twcny,adn
51,200,19564,264.305114746094,twcny,adn
51,200,19565,579.293012619019,twcny,adn
51,200,19564,251.389980316162,twcny,adn
51,200,19564,283.891916275024,twcny,adn
51,200,19564,284.090042114258,twcny,adn
