url_num,code,content-length,ms,isp,source
1,200,22538,287.713050842285,twcny,adn
1,200,22539,282.50789642334,twcny,adn
1,200,22539,272.08685874939,twcny,adn
1,200,22539,284.379005432129,twcny,adn
1,200,22539,282.209157943726,twcny,adn
1,200,22538,264.848947525024,twcny,adn
1,200,22539,300.98819732666,twcny,adn
1,200,22539,279.340982437134,twcny,adn
1,200,22539,500.962972640991,twcny,adn
1,200,22538,307.938098907471,twcny,adn
1,200,22538,285.057067871094,twcny,adn
1,200,22539,545.011043548584,twcny,adn
1,200,22539,342.764139175415,twcny,adn
1,200,22539,269.876956939697,twcny,adn
1,200,22538,265.59591293335,twcny,adn
1,200,22538,300.580024719238,twcny,adn
1,200,22538,297.551870346069,twcny,adn
1,200,22538,276.015996932983,twcny,adn
1,200,22539,690.916061401367,twcny,adn
1,200,22539,303.799152374268,twcny,adn
1,200,22538,288.866996765137,twcny,adn
1,200,22538,270.75719833374,twcny,adn
1,200,22539,474.984169006348,twcny,adn
1,200,22539,264.462947845459,twcny,adn
1,200,22539,292.939186096191,twcny,adn
1,200,22539,349.352836608887,twcny,adn
1,200,22539,278.869152069092,twcny,adn
1,200,22538,340.485811233521,twcny,adn
1,200,22538,267.455101013184,twcny,adn
1,200,22539,278.833150863647,twcny,adn
1,200,22539,275.443077087402,twcny,adn
1,200,22539,287.853002548218,twcny,adn
1,200,22538,485.891103744507,twcny,adn
1,200,22539,334.40899848938,twcny,adn
1,200,22539,289.803981781006,twcny,adn
1,200,22539,275.984048843384,twcny,adn
1,200,22539,479.043006896973,twcny,adn
1,200,22539,272.593021392822,twcny,adn
1,200,22539,270.159959793091,twcny,adn
1,200,22539,708.081007003784,twcny,adn
1,200,22539,302.195072174072,twcny,adn
1,200,22539,291.316986083984,twcny,adn
1,200,22539,275.883913040161,twcny,adn
1,200,22539,272.247076034546,twcny,adn
1,200,22539,512.631893157959,twcny,adn
1,200,22539,262.390851974487,twcny,adn
1,200,22539,270.878076553345,twcny,adn
1,200,22538,265.787124633789,twcny,adn
1,200,22539,275.047063827515,twcny,adn
1,200,22539,526.041984558105,twcny,adn
1,200,22539,319.700002670288,twcny,adn
1,200,22539,325.387954711914,twcny,adn
1,200,22539,309.334993362427,twcny,adn
1,200,22539,485.253095626831,twcny,adn
1,200,22539,376.949071884155,twcny,adn
1,200,22538,471.616983413696,twcny,adn
1,200,22539,267.632007598877,twcny,adn
1,200,22539,270.306825637817,twcny,adn
1,200,22539,273.314952850342,twcny,adn
1,200,22539,296.368837356567,twcny,adn
1,200,22539,303.719997406006,twcny,adn
1,200,22538,281.666994094849,twcny,adn
1,200,22539,309.314012527466,twcny,adn
1,200,22539,294.382810592651,twcny,adn
1,200,22539,281.315088272095,twcny,adn
1,200,22539,268.352031707764,twcny,adn
1,200,22539,291.436910629272,twcny,adn
1,200,22539,328.690052032471,twcny,adn
1,200,22538,295.625925064087,twcny,adn
1,200,22538,274.405002593994,twcny,adn
1,200,22539,278.359889984131,twcny,adn
1,200,22539,292.091131210327,twcny,adn
1,200,22538,515.852928161621,twcny,adn
1,200,22539,269.673109054565,twcny,adn
1,200,22539,713.981151580811,twcny,adn
1,200,22538,289.776086807251,twcny,adn
1,200,22539,493.90983581543,twcny,adn
1,200,22539,275.555849075317,twcny,adn
1,200,22538,286.316156387329,twcny,adn
1,200,22539,315.530061721802,twcny,adn
1,200,22539,291.201114654541,twcny,adn
1,200,22539,306.717157363892,twcny,adn
1,200,22539,285.116195678711,twcny,adn
1,200,22539,278.763055801392,twcny,adn
1,200,22539,303.647041320801,twcny,adn
1,200,22539,293.153047561646,twcny,adn
1,200,22538,279.160976409912,twcny,adn
1,200,22539,315.487146377563,twcny,adn
1,200,22538,284.839868545532,twcny,adn
1,200,22539,501.720905303955,twcny,adn
1,200,22538,279.443979263306,twcny,adn
1,200,22539,350.017070770264,twcny,adn
1,200,22539,268.439054489136,twcny,adn
1,200,22539,272.870063781738,twcny,adn
1,200,22539,293.166875839233,twcny,adn
1,200,22538,275.713920593262,twcny,adn
1,200,22539,280.466079711914,twcny,adn
1,200,22537,304.82292175293,twcny,adn
1,200,22538,297.039985656738,twcny,adn
1,200,22539,295.206069946289,twcny,adn
1,200,22538,281.764984130859,twcny,adn
1,200,22538,297.208070755005,twcny,adn
1,200,22539,323.946952819824,twcny,adn
1,200,22539,476.703882217407,twcny,adn
1,200,22539,313.793182373047,twcny,adn
1,200,22538,343.690156936646,twcny,adn
1,200,22538,300.412893295288,twcny,adn
1,200,22539,264.799118041992,twcny,adn
1,200,22539,287.760972976685,twcny,adn
1,200,22539,378.506183624268,twcny,adn
1,200,22539,286.442995071411,twcny,adn
1,200,22539,476.699113845825,twcny,adn
1,200,22539,301.244974136353,twcny,adn
1,200,22538,328.948020935059,twcny,adn
1,200,22539,294.799089431763,twcny,adn
1,200,22539,286.334037780762,twcny,adn
1,200,22539,278.032064437866,twcny,adn
1,200,22539,266.150951385498,twcny,adn
1,200,22539,273.747205734253,twcny,adn
1,200,22539,270.694971084595,twcny,adn
1,200,22539,484.564065933228,twcny,adn
1,200,22538,277.690887451172,twcny,adn
1,200,22538,274.657011032104,twcny,adn
1,200,22539,272.749900817871,twcny,adn
1,200,22539,299.509048461914,twcny,adn
1,200,22539,385.875940322876,twcny,adn
1,200,22539,289.752006530762,twcny,adn
1,200,22538,277.971029281616,twcny,adn
1,200,22539,277.842998504639,twcny,adn
1,200,22539,344.877958297729,twcny,adn
1,200,22539,317.362070083618,twcny,adn
1,200,22538,479.825019836426,twcny,adn
1,200,22539,265.995979309082,twcny,adn
1,200,22538,377.294063568115,twcny,adn
1,200,22539,286.664962768555,twcny,adn
1,200,22539,311.652898788452,twcny,adn
1,200,22539,306.656122207642,twcny,adn
1,200,22539,270.173072814941,twcny,adn
1,200,22539,278.223037719727,twcny,adn
1,200,22538,277.578115463257,twcny,adn
1,200,22538,272.411823272705,twcny,adn
1,200,22539,264.997959136963,twcny,adn
1,200,22539,307.167053222656,twcny,adn
1,200,22539,268.884181976318,twcny,adn
1,200,22538,298.735857009888,twcny,adn
1,200,22539,310.277938842773,twcny,adn
1,200,22539,281.553983688354,twcny,adn
1,200,22539,293.41197013855,twcny,adn
1,200,22539,290.251016616821,twcny,adn
1,200,22539,289.775133132935,twcny,adn
1,200,22539,424.251079559326,twcny,adn
1,200,22539,334.627866744995,twcny,adn
1,200,22538,290.462970733643,twcny,adn
1,200,22539,310.747861862183,twcny,adn
1,200,22539,299.650907516479,twcny,adn
1,200,22539,321.069955825806,twcny,adn
1,200,22538,280.77507019043,twcny,adn
1,200,22539,267.593860626221,twcny,adn
1,200,22539,291.045188903809,twcny,adn
1,200,22539,279.783964157104,twcny,adn
1,200,22538,278.079032897949,twcny,adn
1,200,22538,291.352033615112,twcny,adn
1,200,22538,284.723997116089,twcny,adn
1,200,22539,274.677038192749,twcny,adn
1,200,22539,277.854204177856,twcny,adn
1,200,22538,285.648107528687,twcny,adn
1,200,22539,274.647951126099,twcny,adn
1,200,22540,449.927091598511,twcny,adn
1,200,22539,263.206005096436,twcny,adn
1,200,22538,275.421857833862,twcny,adn
1,200,22538,290.552139282227,twcny,adn
1,200,22539,263.098001480103,twcny,adn
1,200,22539,325.606822967529,twcny,adn
1,200,22539,261.481046676636,twcny,adn
1,200,22539,280.188798904419,twcny,adn
1,200,22538,794.82889175415,twcny,adn
1,200,22539,497.703075408936,twcny,adn
1,200,22539,287.211894989014,twcny,adn
1,200,22539,284.852027893066,twcny,adn
1,200,22538,272.424221038818,twcny,adn
1,200,22539,323.984861373901,twcny,adn
1,200,22539,287.930965423584,twcny,adn
1,200,22539,282.52100944519,twcny,adn
1,200,22539,299.207925796509,twcny,adn
1,200,22538,269.335985183716,twcny,adn
1,200,22539,292.9527759552,twcny,adn
1,200,22538,270.203828811646,twcny,adn
1,200,22539,275.451183319092,twcny,adn
1,200,22539,312.669038772583,twcny,adn
1,200,22538,275.454998016357,twcny,adn
