url_num,code,content-length,ms,hit/miss,isp,cdn
83,200,2446,305.814981460571,MISS,ap-northeast-1,edgecast
83,200,2446,23.5669612884521,HIT,ap-northeast-1,edgecast
84,200,5980,837.560892105103,MISS,ap-northeast-1,edgecast
84,200,5980,6.07609748840332,HIT,ap-northeast-1,edgecast
85,200,6053,521.099090576172,MISS,ap-northeast-1,edgecast
85,200,6053,30.4329395294189,HIT,ap-northeast-1,edgecast
86,200,16031,712.552070617676,MISS,ap-northeast-1,edgecast
86,200,16031,12.8030776977539,HIT,ap-northeast-1,edgecast
87,200,230208,2191.02215766907,MISS,ap-northeast-1,edgecast
87,200,230208,94.9180126190186,HIT,ap-northeast-1,edgecast
88,200,57620,1286.90409660339,MISS,ap-northeast-1,edgecast
88,200,57620,10.9930038452148,HIT,ap-northeast-1,edgecast
89,200,20745,854.142904281616,MISS,ap-northeast-1,edgecast
89,200,20745,42.604923248291,HIT,ap-northeast-1,edgecast
90,200,55474,1746.17505073547,MISS,ap-northeast-1,edgecast
90,200,55474,19.5760726928711,HIT,ap-northeast-1,edgecast
91,200,81448,886.965036392212,MISS,ap-northeast-1,edgecast
91,200,81448,54.3267726898193,HIT,ap-northeast-1,edgecast
92,200,81448,1545.13812065125,MISS,ap-northeast-1,edgecast
92,200,81448,20.6210613250732,HIT,ap-northeast-1,edgecast
93,200,8590,448.621988296509,MISS,ap-northeast-1,edgecast
93,200,8590,38.3379459381104,HIT,ap-northeast-1,edgecast
94,200,8590,754.791021347046,MISS,ap-northeast-1,edgecast
94,200,8590,7.53092765808105,HIT,ap-northeast-1,edgecast
95,200,24798,730.278968811035,MISS,ap-northeast-1,edgecast
95,200,24798,40.1229858398438,HIT,ap-northeast-1,edgecast
96,200,24798,1216.3519859314,MISS,ap-northeast-1,edgecast
96,200,24798,12.8779411315918,HIT,ap-northeast-1,edgecast
97,200,5125,862.715005874634,MISS,ap-northeast-1,edgecast
97,200,5125,26.9489288330078,HIT,ap-northeast-1,edgecast
98,200,408445,4286.8230342865,MISS,ap-northeast-1,edgecast
98,200,408445,41.517972946167,HIT,ap-northeast-1,edgecast
99,200,619936,7988.4569644928,MISS,ap-northeast-1,edgecast
99,200,619936,33.9000225067139,HIT,ap-northeast-1,edgecast
100,200,619936,6664.46208953857,MISS,ap-northeast-1,edgecast
100,200,619936,97.559928894043,HIT,ap-northeast-1,edgecast
101,200,7490,424.036026000977,MISS,ap-northeast-1,edgecast
101,200,7490,13.002872467041,HIT,ap-northeast-1,edgecast
102,200,9786,582.381010055542,MISS,ap-northeast-1,edgecast
102,200,9786,30.5600166320801,HIT,ap-northeast-1,edgecast
103,200,135050,2472.90110588074,MISS,ap-northeast-1,edgecast
103,200,135050,16.8678760528564,HIT,ap-northeast-1,edgecast
104,200,33872,816.736936569214,MISS,ap-northeast-1,edgecast
104,200,33872,39.9129390716553,HIT,ap-northeast-1,edgecast
105,200,27795,875.698089599609,MISS,ap-northeast-1,edgecast
105,200,27795,8.93807411193848,HIT,ap-northeast-1,edgecast
106,200,19650,567.229986190796,MISS,ap-northeast-1,edgecast
106,200,19650,38.1200313568115,HIT,ap-northeast-1,edgecast
107,200,1069,323.56595993042,MISS,ap-northeast-1,edgecast
107,200,1069,9.41205024719238,HIT,ap-northeast-1,edgecast
108,200,4325,395.781993865967,MISS,ap-northeast-1,edgecast
108,200,4325,25.0489711761475,HIT,ap-northeast-1,edgecast
109,200,26045,937.863111495972,MISS,ap-northeast-1,edgecast
109,200,26045,12.8071308135986,HIT,ap-northeast-1,edgecast
110,200,17389,922.274827957153,MISS,ap-northeast-1,edgecast
110,200,17389,35.1300239562988,HIT,ap-northeast-1,edgecast
111,200,7912,643.626928329468,MISS,ap-northeast-1,edgecast
111,200,7912,10.0901126861572,HIT,ap-northeast-1,edgecast
112,200,7912,5.94496726989746,HIT,ap-northeast-1,edgecast
113,200,225595,2631.62302970886,MISS,ap-northeast-1,edgecast
113,200,225595,94.3830013275146,HIT,ap-northeast-1,edgecast
114,200,11752,742.941856384277,MISS,ap-northeast-1,edgecast
114,200,11752,6.072998046875,HIT,ap-northeast-1,edgecast
115,200,11752,26.1859893798828,HIT,ap-northeast-1,edgecast
116,200,15178,235.757112503052,MISS,ap-northeast-1,edgecast
116,200,15178,48.7980842590332,HIT,ap-northeast-1,edgecast
117,200,15178,33.3998203277588,HIT,ap-northeast-1,edgecast
118,200,46697,1585.75892448425,MISS,ap-northeast-1,edgecast
118,200,46697,15.5351161956787,HIT,ap-northeast-1,edgecast
119,200,30050,430.962800979614,MISS,ap-northeast-1,edgecast
119,200,30050,62.4020099639893,HIT,ap-northeast-1,edgecast
120,200,30050,7.49897956848145,HIT,ap-northeast-1,edgecast
121,200,34773,914.51096534729,MISS,ap-northeast-1,edgecast
121,200,34773,38.6960506439209,HIT,ap-northeast-1,edgecast
122,200,6289,539.490938186646,MISS,ap-northeast-1,edgecast
122,200,6289,5.85818290710449,HIT,ap-northeast-1,edgecast
123,200,34524,755.652904510498,MISS,ap-northeast-1,edgecast
123,200,34524,73.9090442657471,HIT,ap-northeast-1,edgecast
124,200,49736,1973.97708892822,MISS,ap-northeast-1,edgecast
124,200,49736,14.8510932922363,HIT,ap-northeast-1,edgecast
125,200,31640,791.244029998779,MISS,ap-northeast-1,edgecast
125,200,31640,41.1632061004639,HIT,ap-northeast-1,edgecast
126,200,31640,39.0541553497314,HIT,ap-northeast-1,edgecast
127,200,2987,880.511999130249,MISS,ap-northeast-1,edgecast
127,200,2987,29.01291847229,HIT,ap-northeast-1,edgecast
128,200,2987,41.3000583648682,HIT,ap-northeast-1,edgecast
129,200,136768,845.511913299561,MISS,ap-northeast-1,edgecast
129,200,136768,30.2970409393311,HIT,ap-northeast-1,edgecast
130,200,7495,657.637119293213,MISS,ap-northeast-1,edgecast
130,200,7495,27.6119709014893,HIT,ap-northeast-1,edgecast
131,200,5376,549.137115478516,MISS,ap-northeast-1,edgecast
131,200,5376,11.5668773651123,HIT,ap-northeast-1,edgecast
132,200,6595,665.26198387146,MISS,ap-northeast-1,edgecast
132,200,6595,26.3440608978271,HIT,ap-northeast-1,edgecast
133,200,18806,729.96187210083,MISS,ap-northeast-1,edgecast
133,200,18806,12.9671096801758,HIT,ap-northeast-1,edgecast
134,200,5798,376.085996627808,MISS,ap-northeast-1,edgecast
134,200,5798,6.24585151672363,HIT,ap-northeast-1,edgecast
135,200,15416,413.863897323608,MISS,ap-northeast-1,edgecast
135,200,15416,37.8589630126953,HIT,ap-northeast-1,edgecast
136,200,13573,739.590167999268,MISS,ap-northeast-1,edgecast
136,200,13573,6.82306289672852,HIT,ap-northeast-1,edgecast
137,200,38276,1431.58602714539,MISS,ap-northeast-1,edgecast
137,200,38276,34.1150760650635,HIT,ap-northeast-1,edgecast
138,200,3343,677.504062652588,MISS,ap-northeast-1,edgecast
138,200,3343,7.20500946044922,HIT,ap-northeast-1,edgecast
139,200,8920,981.656074523926,MISS,ap-northeast-1,edgecast
139,200,8920,25.3109931945801,HIT,ap-northeast-1,edgecast
140,200,2531,441.893815994263,MISS,ap-northeast-1,edgecast
140,200,2531,11.3799571990967,HIT,ap-northeast-1,edgecast
141,200,6526,238.306045532227,MISS,ap-northeast-1,edgecast
141,200,6526,24.846076965332,HIT,ap-northeast-1,edgecast
142,200,6743,738.785982131958,MISS,ap-northeast-1,edgecast
142,200,6743,20.474910736084,HIT,ap-northeast-1,edgecast
143,200,18470,415.901184082031,MISS,ap-northeast-1,edgecast
143,200,18470,34.1570377349854,HIT,ap-northeast-1,edgecast
144,200,274052,4278.20706367493,MISS,ap-northeast-1,edgecast
144,200,274052,42.2430038452148,HIT,ap-northeast-1,edgecast
145,200,67339,885.772943496704,MISS,ap-northeast-1,edgecast
145,200,67339,44.3630218505859,HIT,ap-northeast-1,edgecast
146,200,23666,806.565999984741,MISS,ap-northeast-1,edgecast
146,200,23666,12.761116027832,HIT,ap-northeast-1,edgecast
147,200,63069,1846.2860584259,MISS,ap-northeast-1,edgecast
147,200,63069,52.2379875183105,HIT,ap-northeast-1,edgecast
148,200,63069,48.8319396972656,HIT,ap-northeast-1,edgecast
149,200,93066,2060.85014343262,MISS,ap-northeast-1,edgecast
149,200,93066,12.2730731964111,HIT,ap-northeast-1,edgecast
150,200,47752,1522.47190475464,MISS,ap-northeast-1,edgecast
150,200,47752,18.1679725646973,HIT,ap-northeast-1,edgecast
151,200,93066,756.767988204956,MISS,ap-northeast-1,edgecast
151,200,93066,67.6219463348389,HIT,ap-northeast-1,edgecast
152,200,8808,575.459957122803,MISS,ap-northeast-1,edgecast
152,200,8808,8.79716873168945,HIT,ap-northeast-1,edgecast
153,200,8808,650.190830230713,MISS,ap-northeast-1,edgecast
153,200,8808,30.1549434661865,HIT,ap-northeast-1,edgecast
154,200,26890,1222.46813774109,MISS,ap-northeast-1,edgecast
154,200,26890,7.83586502075195,HIT,ap-northeast-1,edgecast
155,200,26890,943.674087524414,MISS,ap-northeast-1,edgecast
155,200,26890,38.3539199829102,HIT,ap-northeast-1,edgecast
156,200,5424,529.778003692627,MISS,ap-northeast-1,edgecast
156,200,5424,6.78896903991699,HIT,ap-northeast-1,edgecast
157,200,5424,458.353042602539,MISS,ap-northeast-1,edgecast
157,200,5424,27.5540351867676,HIT,ap-northeast-1,edgecast
158,200,473052,6278.94520759583,MISS,ap-northeast-1,edgecast
158,200,473052,35.3949069976807,HIT,ap-northeast-1,edgecast
159,200,716281,3821.82693481445,MISS,ap-northeast-1,edgecast
159,200,716281,129.700183868408,HIT,ap-northeast-1,edgecast
160,200,716281,6315.76704978943,MISS,ap-northeast-1,edgecast
160,200,716281,43.4880256652832,HIT,ap-northeast-1,edgecast
161,200,8292,680.164098739624,MISS,ap-northeast-1,edgecast
161,200,8292,27.2281169891357,HIT,ap-northeast-1,edgecast
162,200,12925,609.389066696167,MISS,ap-northeast-1,edgecast
162,200,12925,9.6127986907959,HIT,ap-northeast-1,edgecast
163,200,1016002,6983.35385322571,MISS,ap-northeast-1,edgecast
163,200,1016002,118.829965591431,HIT,ap-northeast-1,edgecast
164,200,159936,1969.42782402039,MISS,ap-northeast-1,edgecast
164,200,159936,31.0289859771729,HIT,ap-northeast-1,edgecast
165,200,39219,1404.69098091125,MISS,ap-northeast-1,edgecast
165,200,39219,34.0180397033691,HIT,ap-northeast-1,edgecast
166,200,32148,1061.88607215881,MISS,ap-northeast-1,edgecast
166,200,32148,8.35704803466797,HIT,ap-northeast-1,edgecast
167,200,22229,930.152893066406,MISS,ap-northeast-1,edgecast
167,200,22229,33.5431098937988,HIT,ap-northeast-1,edgecast
168,200,767,403.584957122803,MISS,ap-northeast-1,edgecast
168,200,767,16.7930126190186,HIT,ap-northeast-1,edgecast
169,200,4605,565.944910049438,MISS,ap-northeast-1,edgecast
169,200,4605,36.6709232330322,HIT,ap-northeast-1,edgecast
170,200,28650,681.565046310425,MISS,ap-northeast-1,edgecast
170,200,28650,12.5818252563477,HIT,ap-northeast-1,edgecast
171,200,19251,446.526050567627,MISS,ap-northeast-1,edgecast
171,200,19251,37.6980304718018,HIT,ap-northeast-1,edgecast
172,200,7266,579.781055450439,MISS,ap-northeast-1,edgecast
172,200,7266,8.94808769226074,HIT,ap-northeast-1,edgecast
173,200,184116,1011.18612289429,MISS,ap-northeast-1,edgecast
173,200,184116,84.6860408782959,HIT,ap-northeast-1,edgecast
174,200,184116,77.1908760070801,HIT,ap-northeast-1,edgecast
175,200,10230,485.733985900879,MISS,ap-northeast-1,edgecast
175,200,10230,9.6440315246582,HIT,ap-northeast-1,edgecast
176,200,10230,27.3280143737793,HIT,ap-northeast-1,edgecast
177,200,13224,832.537889480591,MISS,ap-northeast-1,edgecast
177,200,13224,6.00600242614746,HIT,ap-northeast-1,edgecast
178,200,13224,6.19101524353027,HIT,ap-northeast-1,edgecast
179,200,25814,729.916095733643,MISS,ap-northeast-1,edgecast
179,200,25814,33.3750247955322,HIT,ap-northeast-1,edgecast
180,200,29513,988.502025604248,MISS,ap-northeast-1,edgecast
180,200,29513,7.99894332885742,HIT,ap-northeast-1,edgecast
181,200,29332,705.72304725647,MISS,ap-northeast-1,edgecast
181,200,29332,38.7139320373535,HIT,ap-northeast-1,edgecast
182,200,29332,12.9351615905762,HIT,ap-northeast-1,edgecast
183,200,41855,1188.19117546082,MISS,ap-northeast-1,edgecast
183,200,41855,44.9440479278564,HIT,ap-northeast-1,edgecast
184,200,26295,784.887075424194,MISS,ap-northeast-1,edgecast
184,200,26295,41.4090156555176,HIT,ap-northeast-1,edgecast
185,200,2810,316.923141479492,MISS,ap-northeast-1,edgecast
185,200,2810,9.04989242553711,HIT,ap-northeast-1,edgecast
186,200,2810,5.65004348754883,HIT,ap-northeast-1,edgecast
187,200,112720,1872.69592285156,MISS,ap-northeast-1,edgecast
187,200,112720,64.9168491363525,HIT,ap-northeast-1,edgecast
188,200,6699,530.847072601318,MISS,ap-northeast-1,edgecast
188,200,6699,6.06203079223633,HIT,ap-northeast-1,edgecast
189,200,6699,23.0519771575928,HIT,ap-northeast-1,edgecast
190,200,5135,349.761009216309,MISS,ap-northeast-1,edgecast
190,200,5135,9.1850757598877,HIT,ap-northeast-1,edgecast
191,200,5984,394.313097000122,MISS,ap-northeast-1,edgecast
191,200,5984,25.2649784088135,HIT,ap-northeast-1,edgecast
192,200,16257,642.167091369629,MISS,ap-northeast-1,edgecast
192,200,16257,12.49098777771,HIT,ap-northeast-1,edgecast
193,200,4858,377.622127532959,MISS,ap-northeast-1,edgecast
193,200,4858,26.6661643981934,HIT,ap-northeast-1,edgecast
194,200,12156,793.918132781982,MISS,ap-northeast-1,edgecast
194,200,12156,10.2508068084717,HIT,ap-northeast-1,edgecast
195,200,10816,713.842153549194,MISS,ap-northeast-1,edgecast
195,200,10816,23.9269733428955,HIT,ap-northeast-1,edgecast
196,200,29642,1124.3839263916,MISS,ap-northeast-1,edgecast
196,200,29642,20.0378894805908,HIT,ap-northeast-1,edgecast
197,200,2937,241.147994995117,MISS,ap-northeast-1,edgecast
197,200,2937,22.9201316833496,HIT,ap-northeast-1,edgecast
198,200,7306,654.093027114868,MISS,ap-northeast-1,edgecast
198,200,7306,9.75298881530762,HIT,ap-northeast-1,edgecast
199,200,2278,292.501926422119,MISS,ap-northeast-1,edgecast
199,200,2278,30.5159091949463,HIT,ap-northeast-1,edgecast
200,200,5377,545.866012573242,MISS,ap-northeast-1,edgecast
200,200,5377,9.84001159667969,HIT,ap-northeast-1,edgecast
201,200,5822,519.842863082886,MISS,ap-northeast-1,edgecast
201,200,5822,6.47997856140137,HIT,ap-northeast-1,edgecast
202,200,15173,421.215057373047,MISS,ap-northeast-1,edgecast
202,200,15173,97.6090431213379,HIT,ap-northeast-1,edgecast
203,200,224391,4580.07907867432,MISS,ap-northeast-1,edgecast
203,200,224391,15.6149864196777,HIT,ap-northeast-1,edgecast
204,200,57032,971.781969070435,MISS,ap-northeast-1,edgecast
204,200,57032,70.2600479125977,HIT,ap-northeast-1,edgecast
205,200,20394,737.33115196228,MISS,ap-northeast-1,edgecast
205,200,20394,7.30705261230469,HIT,ap-northeast-1,edgecast
206,200,52219,1308.06088447571,MISS,ap-northeast-1,edgecast
206,200,52219,51.5849590301514,HIT,ap-northeast-1,edgecast
207,200,77288,1533.50687026978,MISS,ap-northeast-1,edgecast
207,200,77288,12.4220848083496,HIT,ap-northeast-1,edgecast
208,200,77288,1128.86881828308,MISS,ap-northeast-1,edgecast
208,200,77288,52.7200698852539,HIT,ap-northeast-1,edgecast
209,200,8032,480.660915374756,MISS,ap-northeast-1,edgecast
209,200,8032,7.51805305480957,HIT,ap-northeast-1,edgecast
210,200,8032,652.384996414185,MISS,ap-northeast-1,edgecast
210,200,8032,25.2251625061035,HIT,ap-northeast-1,edgecast
211,200,23087,895.401954650879,MISS,ap-northeast-1,edgecast
211,200,23087,12.9728317260742,HIT,ap-northeast-1,edgecast
212,200,23087,995.80717086792,MISS,ap-northeast-1,edgecast
212,200,23087,38.032054901123,HIT,ap-northeast-1,edgecast
213,200,4870,570.727825164795,MISS,ap-northeast-1,edgecast
213,200,4870,13.8149261474609,HIT,ap-northeast-1,edgecast
214,200,382326,3699.43714141846,MISS,ap-northeast-1,edgecast
214,200,382326,87.6870155334473,HIT,ap-northeast-1,edgecast
215,200,579095,3794.36802864075,MISS,ap-northeast-1,edgecast
215,200,579095,52.1519184112549,HIT,ap-northeast-1,edgecast
216,200,579095,1734.7719669342,MISS,ap-northeast-1,edgecast
216,200,579095,133.232116699219,HIT,ap-northeast-1,edgecast
217,200,7243,248.908996582031,MISS,ap-northeast-1,edgecast
217,200,7243,23.5090255737305,HIT,ap-northeast-1,edgecast
218,200,11256,760.069131851196,MISS,ap-northeast-1,edgecast
218,200,11256,9.62591171264648,HIT,ap-northeast-1,edgecast
219,200,131830,2854.24518585205,MISS,ap-northeast-1,edgecast
219,200,131830,79.5788764953613,HIT,ap-northeast-1,edgecast
220,200,33312,1120.84007263184,MISS,ap-northeast-1,edgecast
220,200,33312,14.0030384063721,HIT,ap-northeast-1,edgecast
221,200,27388,992.868900299072,MISS,ap-northeast-1,edgecast
221,200,27388,53.8690090179443,HIT,ap-northeast-1,edgecast
222,200,19110,829.919815063477,MISS,ap-northeast-1,edgecast
222,200,19110,12.3999118804932,HIT,ap-northeast-1,edgecast
223,200,607,306.050062179565,MISS,ap-northeast-1,edgecast
223,200,607,25.7899761199951,HIT,ap-northeast-1,edgecast
224,200,4285,528.520822525024,MISS,ap-northeast-1,edgecast
