isp,cdn,content_length,stdev
us-east-1,akamai,471000,27.263108
us-east-1,akamai,472000,54.822892
us-east-1,akamai,473000,1.704994
us-east-1,akamai,474000,62.129990
us-east-1,akamai,478000,0.000000
us-east-1,akamai,480000,80.277622
us-east-1,akamai,481000,6.997420
us-east-1,akamai,482000,71.334999
us-east-1,akamai,483000,64.849377
us-east-1,akamai,484000,31.540784
us-east-1,akamai,485000,0.000000
us-east-1,akamai,486000,32.219994
us-east-1,akamai,490000,43.884995
us-east-1,akamai,491000,0.000000
us-east-1,akamai,492000,131.064283
us-east-1,akamai,493000,0.000000
us-east-1,akamai,494000,70.895004
us-east-1,akamai,495000,7.491525
us-east-1,akamai,497000,0.000000
us-east-1,akamai,503000,49.524159
us-east-1,akamai,504000,208.834999
us-east-1,akamai,505000,59.760002
us-east-1,akamai,507000,158.165921
us-east-1,akamai,508000,115.125456
us-east-1,akamai,510000,8.888412
us-east-1,akamai,511000,59.627633
us-east-1,akamai,513000,33.714996
us-east-1,akamai,514000,211.941866
us-east-1,akamai,517000,55.239990
us-east-1,akamai,518000,57.943757
us-east-1,akamai,521000,388.448280
us-east-1,akamai,522000,312.742634
us-east-1,akamai,523000,60.005477
us-east-1,akamai,526000,0.000000
us-east-1,akamai,529000,42.614998
us-east-1,akamai,530000,97.901873
us-east-1,akamai,532000,102.102183
us-east-1,akamai,533000,41.828243
us-east-1,akamai,534000,51.842229
us-east-1,akamai,538000,50.885764
us-east-1,akamai,539000,208.875000
us-east-1,akamai,545000,88.874696
us-east-1,akamai,546000,67.865936
us-east-1,akamai,547000,56.677215
us-east-1,akamai,549000,106.864998
us-east-1,akamai,550000,0.000000
us-east-1,akamai,551000,77.860547
us-east-1,akamai,552000,25.210920
us-east-1,akamai,553000,286.546000
us-east-1,akamai,555000,41.290001
us-east-1,akamai,556000,149.883644
us-east-1,akamai,563000,70.870003
us-east-1,akamai,564000,5.094994
us-east-1,akamai,568000,3.594994
us-east-1,akamai,570000,48.173678
us-east-1,akamai,572000,21.405926
us-east-1,akamai,575000,3.250000
us-east-1,akamai,577000,66.838661
us-east-1,akamai,578000,22.439542
us-east-1,akamai,579000,47.770253
us-east-1,akamai,588000,10.530748
us-east-1,akamai,591000,73.854996
us-east-1,akamai,593000,37.708120
us-east-1,akamai,595000,13.849547
us-east-1,akamai,597000,9.555000
us-east-1,akamai,599000,59.208179
us-east-1,akamai,600000,59.126152
us-east-1,akamai,606000,2.239998
us-east-1,akamai,609000,55.035004
us-east-1,akamai,610000,62.817868
us-east-1,akamai,612000,45.930008
us-east-1,akamai,615000,44.852231
us-east-1,akamai,616000,2.059998
us-east-1,akamai,618000,5.110001
us-east-1,akamai,619000,13.231998
us-east-1,akamai,620000,40.895335
us-east-1,akamai,621000,147.292189
us-east-1,akamai,622000,80.979312
us-east-1,akamai,623000,55.534057
us-east-1,akamai,624000,59.237324
us-east-1,akamai,625000,39.588740
us-east-1,akamai,627000,124.672890
us-east-1,akamai,630000,52.579413
us-east-1,akamai,631000,67.801946
us-east-1,akamai,632000,82.134642
us-east-1,akamai,633000,68.425003
us-east-1,akamai,638000,57.301410
us-east-1,akamai,639000,115.226606
us-east-1,akamai,641000,174.310428
us-east-1,akamai,643000,202.119884
us-east-1,akamai,644000,284.474991
us-east-1,akamai,645000,156.875213
us-east-1,akamai,646000,63.889992
us-east-1,akamai,648000,0.000000
us-east-1,akamai,650000,47.657869
us-east-1,akamai,652000,75.824851
us-east-1,akamai,653000,55.366818
us-east-1,akamai,654000,58.431066
us-east-1,akamai,655000,18.464513
us-east-1,akamai,659000,47.168283
us-east-1,akamai,669000,152.529552
us-east-1,akamai,670000,60.148282
us-east-1,akamai,673000,0.000000
us-east-1,akamai,681000,103.924995
us-east-1,akamai,682000,21.654999
us-east-1,akamai,684000,74.502389
us-east-1,akamai,685000,215.409764
us-east-1,akamai,688000,53.046569
us-east-1,akamai,689000,158.883248
us-east-1,akamai,690000,41.350006
us-east-1,akamai,691000,65.821100
us-east-1,akamai,693000,19.945649
us-east-1,akamai,695000,90.820000
us-east-1,akamai,698000,115.133328
us-east-1,akamai,701000,59.745003
us-east-1,akamai,706000,9.438318
us-east-1,akamai,708000,17.037782
us-east-1,akamai,711000,116.325465
us-east-1,akamai,712000,36.979996
us-east-1,akamai,713000,181.042995
us-east-1,akamai,716000,4.199937
us-east-1,akamai,717000,200.370153
us-east-1,akamai,718000,40.454994
us-east-1,akamai,719000,78.325262
us-east-1,akamai,720000,24.584999
us-east-1,akamai,722000,70.004997
us-east-1,akamai,723000,0.000000
us-east-1,akamai,725000,160.400002
us-east-1,akamai,727000,99.622498
us-east-1,akamai,729000,6.565002
us-east-1,akamai,731000,130.174561
us-east-1,akamai,732000,11.552600
us-east-1,akamai,735000,18.943444
us-east-1,akamai,743000,177.446629
us-east-1,akamai,745000,79.475743
us-east-1,akamai,746000,6.809998
us-east-1,akamai,748000,60.023659
us-east-1,akamai,752000,79.087564
us-east-1,akamai,754000,125.460007
us-east-1,akamai,758000,174.187949
us-east-1,akamai,766000,47.984734
us-east-1,akamai,769000,0.000000
us-east-1,akamai,774000,54.512834
us-east-1,akamai,775000,9.688813
us-east-1,akamai,779000,41.433551
us-east-1,akamai,781000,17.750008
us-east-1,akamai,782000,50.230003
us-east-1,akamai,785000,179.165159
us-east-1,akamai,787000,148.245682
us-east-1,akamai,788000,52.409996
us-east-1,akamai,790000,0.000000
us-east-1,akamai,791000,28.710811
us-east-1,akamai,799000,123.720091
us-east-1,akamai,800000,62.036569
us-east-1,akamai,801000,15.199997
us-east-1,akamai,807000,144.191901
us-east-1,akamai,812000,92.769286
us-east-1,akamai,813000,60.779999
us-east-1,akamai,817000,51.777295
us-east-1,akamai,818000,127.617918
us-east-1,akamai,822000,5.617360
us-east-1,akamai,824000,93.818585
us-east-1,akamai,826000,23.077742
us-east-1,akamai,833000,76.343928
us-east-1,akamai,844000,94.325005
us-east-1,akamai,846000,46.778267
us-east-1,akamai,849000,38.229514
us-east-1,akamai,860000,67.514999
us-east-1,akamai,861000,41.744888
us-east-1,akamai,869000,120.759436
us-east-1,akamai,877000,6.454994
us-east-1,akamai,882000,54.252417
us-east-1,akamai,890000,114.929993
us-east-1,akamai,894000,0.000000
us-east-1,akamai,912000,58.792873
us-east-1,akamai,913000,89.061895
us-east-1,akamai,924000,72.601239
us-east-1,akamai,926000,108.105096
us-east-1,akamai,936000,56.801227
us-east-1,akamai,943000,56.150009
us-east-1,akamai,946000,53.125182
us-east-1,akamai,955000,62.237127
us-east-1,akamai,959000,303.257849
us-east-1,akamai,965000,30.470001
us-east-1,akamai,969000,87.018242
us-east-1,akamai,976000,57.491775
us-east-1,akamai,982000,20.539785
us-east-1,akamai,998000,5.500000
us-east-1,akamai,1012000,642.470016
us-east-1,akamai,1015000,309.486743
us-east-1,akamai,1016000,68.414881
us-east-1,akamai,1033000,35.974991
us-east-1,akamai,1040000,65.953560
us-east-1,akamai,1048000,60.981555
us-east-1,akamai,1065000,209.254257
us-east-1,akamai,1069000,65.734247
us-east-1,akamai,1072000,38.707904
us-east-1,akamai,1082000,96.829987
us-east-1,akamai,1084000,23.054851
us-east-1,akamai,1098000,66.937035
us-east-1,akamai,1106000,22.082596
us-east-1,akamai,1113000,150.139999
us-east-1,akamai,1118000,0.000000
us-east-1,akamai,1149000,13.065002
us-east-1,akamai,1155000,4.270004
us-east-1,akamai,1210000,60.449997
us-east-1,akamai,1220000,79.773495
us-east-1,akamai,1243000,72.309998
us-east-1,akamai,1254000,96.405487
us-east-1,akamai,1337000,56.979996
us-east-1,akamai,1341000,84.819992
us-east-1,edgecast,0,16.478630
us-east-1,edgecast,1000,114.530029
us-east-1,edgecast,2000,84.734013
us-east-1,edgecast,3000,184.969420
us-east-1,edgecast,4000,107.946764
us-east-1,edgecast,5000,130.552697
us-east-1,edgecast,6000,125.838489
us-east-1,edgecast,7000,173.095624
us-east-1,edgecast,8000,153.375895
us-east-1,edgecast,9000,141.937535
us-east-1,edgecast,10000,135.320889
us-east-1,edgecast,11000,122.337001
us-east-1,edgecast,12000,174.254915
us-east-1,edgecast,13000,134.701387
us-east-1,edgecast,14000,116.893355
us-east-1,edgecast,15000,122.733863
us-east-1,edgecast,16000,265.854336
us-east-1,edgecast,17000,207.167199
us-east-1,edgecast,18000,110.176956
us-east-1,edgecast,19000,145.042407
us-east-1,edgecast,20000,124.214397
us-east-1,edgecast,21000,281.066807
us-east-1,edgecast,22000,156.587772
us-east-1,edgecast,23000,176.678860
us-east-1,edgecast,24000,152.284830
us-east-1,edgecast,25000,157.612928
us-east-1,edgecast,26000,187.643083
us-east-1,edgecast,27000,194.379845
us-east-1,edgecast,28000,208.867424
us-east-1,edgecast,29000,213.153608
us-east-1,edgecast,30000,189.532126
us-east-1,edgecast,31000,267.620041
us-east-1,edgecast,32000,179.464106
us-east-1,edgecast,33000,288.220884
us-east-1,edgecast,34000,164.195359
us-east-1,edgecast,35000,117.901621
us-east-1,edgecast,36000,168.217374
us-east-1,edgecast,37000,211.659962
us-east-1,edgecast,38000,127.163518
us-east-1,edgecast,39000,181.515562
us-east-1,edgecast,40000,253.500858
us-east-1,edgecast,41000,435.182786
us-east-1,edgecast,42000,103.634643
us-east-1,edgecast,43000,29.491430
us-east-1,edgecast,44000,91.974338
us-east-1,edgecast,45000,48.833116
us-east-1,edgecast,46000,144.886538
us-east-1,edgecast,47000,39.554905
us-east-1,edgecast,48000,26.101142
us-east-1,edgecast,49000,191.589345
us-east-1,edgecast,50000,197.585135
us-east-1,edgecast,51000,258.471051
us-east-1,edgecast,52000,190.890300
us-east-1,edgecast,53000,197.127961
us-east-1,edgecast,54000,243.193446
us-east-1,edgecast,55000,37.521290
us-east-1,edgecast,56000,217.692368
us-east-1,edgecast,57000,159.688576
us-east-1,edgecast,58000,375.539644
us-east-1,edgecast,59000,26.366844
us-east-1,edgecast,60000,216.703656
us-east-1,edgecast,61000,249.994387
us-east-1,edgecast,62000,300.914933
us-east-1,edgecast,63000,483.166553
us-east-1,edgecast,64000,166.330688
us-east-1,edgecast,65000,275.542431
us-east-1,edgecast,66000,153.416774
us-east-1,edgecast,67000,281.460414
us-east-1,edgecast,68000,91.677771
us-east-1,edgecast,69000,262.776202
us-east-1,edgecast,70000,255.213070
us-east-1,edgecast,71000,22.901118
us-east-1,edgecast,72000,186.385791
us-east-1,edgecast,73000,48.314596
us-east-1,edgecast,74000,27.667876
us-east-1,edgecast,75000,312.319454
us-east-1,edgecast,76000,28.181057
us-east-1,edgecast,77000,59.102363
us-east-1,edgecast,78000,69.864258
us-east-1,edgecast,79000,2.251729
us-east-1,edgecast,80000,27.455560
us-east-1,edgecast,81000,208.566481
us-east-1,edgecast,82000,54.398060
us-east-1,edgecast,83000,169.418714
us-east-1,edgecast,84000,364.112777
us-east-1,edgecast,85000,244.205707
us-east-1,edgecast,86000,204.540102
us-east-1,edgecast,87000,54.236126
us-east-1,edgecast,88000,28.575067
us-east-1,edgecast,89000,109.325766
us-east-1,edgecast,90000,363.728845
us-east-1,edgecast,91000,484.316401
us-east-1,edgecast,92000,359.337104
us-east-1,edgecast,93000,201.365097
us-east-1,edgecast,94000,321.611054
us-east-1,edgecast,95000,284.106094
us-east-1,edgecast,96000,351.118361
us-east-1,edgecast,97000,4.265975
us-east-1,edgecast,98000,29.247769
us-east-1,edgecast,99000,352.504455
us-east-1,edgecast,100000,248.345778
us-east-1,edgecast,101000,584.439252
us-east-1,edgecast,102000,181.334431
us-east-1,edgecast,103000,302.635467
us-east-1,edgecast,104000,26.371188
us-east-1,edgecast,105000,129.005553
us-east-1,edgecast,106000,82.248766
us-east-1,edgecast,107000,100.634040
us-east-1,edgecast,109000,399.937445
us-east-1,edgecast,110000,484.747294
us-east-1,edgecast,111000,44.392662
us-east-1,edgecast,112000,449.286825
us-east-1,edgecast,113000,14.521564
us-east-1,edgecast,114000,214.067635
us-east-1,edgecast,115000,5.388288
us-east-1,edgecast,116000,2.971829
us-east-1,edgecast,117000,18.433639
us-east-1,edgecast,118000,315.368983
us-east-1,edgecast,119000,35.244531
us-east-1,edgecast,120000,402.673088
us-east-1,edgecast,121000,47.834769
us-east-1,edgecast,122000,26.204349
us-east-1,edgecast,123000,523.293902
us-east-1,edgecast,124000,39.414546
us-east-1,edgecast,125000,7.410002
us-east-1,edgecast,126000,390.358077
us-east-1,edgecast,127000,290.274766
us-east-1,edgecast,128000,24.071264
us-east-1,edgecast,129000,14.649176
us-east-1,edgecast,130000,460.924802
us-east-1,edgecast,131000,501.535551
us-east-1,edgecast,132000,348.168851
us-east-1,edgecast,133000,1.353582
us-east-1,edgecast,134000,63.054057
us-east-1,edgecast,135000,35.637088
us-east-1,edgecast,136000,39.372074
us-east-1,edgecast,137000,60.199715
us-east-1,edgecast,138000,101.955643
us-east-1,edgecast,139000,55.284980
us-east-1,edgecast,140000,354.314776
us-east-1,edgecast,141000,121.180857
us-east-1,edgecast,142000,71.631038
us-east-1,edgecast,143000,114.225809
us-east-1,edgecast,144000,29.378210
us-east-1,edgecast,145000,288.439384
us-east-1,edgecast,146000,366.383862
us-east-1,edgecast,147000,673.748889
us-east-1,edgecast,148000,41.221256
us-east-1,edgecast,149000,61.527669
us-east-1,edgecast,150000,43.481031
us-east-1,edgecast,151000,35.945721
us-east-1,edgecast,152000,43.240441
us-east-1,edgecast,153000,28.185300
us-east-1,edgecast,154000,22.348932
us-east-1,edgecast,155000,49.500833
us-east-1,edgecast,156000,69.981076
us-east-1,edgecast,157000,5.050005
us-east-1,edgecast,158000,487.887199
us-east-1,edgecast,159000,26.912708
us-east-1,edgecast,160000,356.632432
us-east-1,edgecast,161000,36.486548
us-east-1,edgecast,162000,537.744363
us-east-1,edgecast,163000,16.682502
us-east-1,edgecast,164000,70.621191
us-east-1,edgecast,165000,0.000000
us-east-1,edgecast,166000,142.291191
us-east-1,edgecast,167000,56.416316
us-east-1,edgecast,168000,56.161027
us-east-1,edgecast,169000,511.404613
us-east-1,edgecast,170000,38.865338
us-east-1,edgecast,171000,4.620931
us-east-1,edgecast,172000,54.022739
us-east-1,edgecast,173000,19.381106
us-east-1,edgecast,174000,0.000000
us-east-1,edgecast,175000,52.873019
us-east-1,edgecast,176000,228.112031
us-east-1,edgecast,177000,67.240004
us-east-1,edgecast,179000,69.222921
us-east-1,edgecast,180000,0.949668
us-east-1,edgecast,181000,114.121513
us-east-1,edgecast,182000,741.084528
us-east-1,edgecast,183000,588.376388
us-east-1,edgecast,184000,429.111249
us-east-1,edgecast,185000,51.224992
us-east-1,edgecast,186000,23.177846
us-east-1,edgecast,187000,28.744766
us-east-1,edgecast,188000,5.287708
us-east-1,edgecast,189000,24.444408
us-east-1,edgecast,190000,20.956200
us-east-1,edgecast,191000,54.970825
us-east-1,edgecast,192000,4.787799
us-east-1,edgecast,193000,41.884139
us-east-1,edgecast,195000,98.429649
us-east-1,edgecast,196000,20.665940
us-east-1,edgecast,197000,1.820811
us-east-1,edgecast,198000,601.245941
us-east-1,edgecast,199000,65.315277
us-east-1,edgecast,200000,603.868559
us-east-1,edgecast,201000,274.103601
us-east-1,edgecast,202000,32.403546
us-east-1,edgecast,203000,103.104190
us-east-1,edgecast,204000,26.917708
us-east-1,edgecast,205000,37.425032
us-east-1,edgecast,206000,35.725828
us-east-1,edgecast,207000,193.075601
us-east-1,edgecast,208000,75.230407
us-east-1,edgecast,209000,3.142964
us-east-1,edgecast,210000,21.552153
us-east-1,edgecast,211000,0.000000
us-east-1,edgecast,212000,7.104618
us-east-1,edgecast,213000,36.057706
us-east-1,edgecast,214000,0.000000
us-east-1,edgecast,215000,26.060622
us-east-1,edgecast,216000,58.579976
us-east-1,edgecast,217000,63.795803
us-east-1,edgecast,218000,775.421265
us-east-1,edgecast,219000,42.140176
us-east-1,edgecast,220000,31.323093
us-east-1,edgecast,221000,63.539409
us-east-1,edgecast,222000,24.080000
us-east-1,edgecast,223000,21.707011
us-east-1,edgecast,224000,21.939999
us-east-1,edgecast,225000,33.342752
us-east-1,edgecast,226000,1.707688
us-east-1,edgecast,227000,33.683469
us-east-1,edgecast,228000,501.243087
us-east-1,edgecast,229000,51.282393
us-east-1,edgecast,230000,1.795000
us-east-1,edgecast,231000,35.585607
us-east-1,edgecast,232000,394.706837
us-east-1,edgecast,233000,2.189999
us-east-1,edgecast,234000,87.408897
us-east-1,edgecast,235000,76.044419
us-east-1,edgecast,236000,42.608348
us-east-1,edgecast,237000,7.389999
us-east-1,edgecast,238000,1.682107
us-east-1,edgecast,239000,120.208936
us-east-1,edgecast,240000,885.153446
us-east-1,edgecast,241000,10.209999
us-east-1,edgecast,242000,35.299018
us-east-1,edgecast,243000,29.391930
us-east-1,edgecast,244000,874.030761
us-east-1,edgecast,245000,56.624996
us-east-1,edgecast,246000,42.424067
us-east-1,edgecast,247000,243.039501
us-east-1,edgecast,248000,27.198028
us-east-1,edgecast,249000,788.895267
us-east-1,edgecast,250000,47.512544
us-east-1,edgecast,251000,33.198816
us-east-1,edgecast,252000,3.880001
us-east-1,edgecast,253000,619.510559
us-east-1,edgecast,254000,1025.980671
us-east-1,edgecast,255000,29.643177
us-east-1,edgecast,256000,987.048732
us-east-1,edgecast,257000,42.078752
us-east-1,edgecast,258000,0.885002
us-east-1,edgecast,259000,22.799042
us-east-1,edgecast,260000,7.635002
us-east-1,edgecast,261000,0.000000
us-east-1,edgecast,262000,52.397478
us-east-1,edgecast,263000,780.589894
us-east-1,edgecast,264000,4.225002
us-east-1,edgecast,265000,34.265944
us-east-1,edgecast,266000,0.000000
us-east-1,edgecast,267000,21.722020
us-east-1,edgecast,268000,933.102387
us-east-1,edgecast,269000,870.914586
us-east-1,edgecast,271000,0.000000
us-east-1,edgecast,272000,1.195000
us-east-1,edgecast,273000,747.991603
us-east-1,edgecast,274000,1.255001
us-east-1,edgecast,275000,76.264999
us-east-1,edgecast,276000,0.610001
us-east-1,edgecast,277000,66.014999
us-east-1,edgecast,278000,13.938202
us-east-1,edgecast,279000,18.276111
us-east-1,edgecast,281000,874.283770
us-east-1,edgecast,282000,621.120295
us-east-1,edgecast,283000,2.689999
us-east-1,edgecast,286000,39.344771
us-east-1,edgecast,288000,36.786361
us-east-1,edgecast,289000,337.775401
us-east-1,edgecast,290000,8.031147
us-east-1,edgecast,291000,20.830002
us-east-1,edgecast,292000,0.000000
us-east-1,edgecast,293000,64.225386
us-east-1,edgecast,296000,8.759998
us-east-1,edgecast,297000,0.000000
us-east-1,edgecast,298000,9.419385
us-east-1,edgecast,299000,0.000000
us-east-1,edgecast,300000,0.000000
us-east-1,edgecast,301000,1071.673982
us-east-1,edgecast,302000,144.369340
us-east-1,edgecast,304000,36.226969
us-east-1,edgecast,305000,0.000000
us-east-1,edgecast,306000,0.000000
us-east-1,edgecast,307000,1093.461000
us-east-1,edgecast,308000,45.779999
us-east-1,edgecast,309000,4.755001
us-east-1,edgecast,310000,0.000000
us-east-1,edgecast,311000,0.000000
us-east-1,edgecast,312000,0.000000
us-east-1,edgecast,314000,122.622949
us-east-1,edgecast,315000,26.488780
us-east-1,edgecast,316000,24.914220
us-east-1,edgecast,320000,0.000000
us-east-1,edgecast,323000,49.955002
us-east-1,edgecast,324000,0.000000
us-east-1,edgecast,325000,0.000000
us-east-1,edgecast,326000,5.639999
us-east-1,edgecast,327000,845.488004
us-east-1,edgecast,328000,10.400002
us-east-1,edgecast,329000,3.735001
us-east-1,edgecast,330000,28.396649
us-east-1,edgecast,331000,1609.073551
us-east-1,edgecast,332000,0.000000
us-east-1,edgecast,333000,0.000000
us-east-1,edgecast,334000,64.305119
us-east-1,edgecast,335000,20.924999
us-east-1,edgecast,336000,38.394997
us-east-1,edgecast,337000,5.735001
us-east-1,edgecast,339000,7.764999
us-east-1,edgecast,340000,1.669998
us-east-1,edgecast,342000,0.000000
us-east-1,edgecast,343000,0.000000
us-east-1,edgecast,346000,8.396064
us-east-1,edgecast,347000,300.578876
us-east-1,edgecast,348000,7.470001
us-east-1,edgecast,349000,0.000000
us-east-1,edgecast,351000,5.811895
us-east-1,edgecast,353000,1.262706
us-east-1,edgecast,354000,27.591933
us-east-1,edgecast,356000,42.888407
us-east-1,edgecast,357000,6.510002
us-east-1,edgecast,359000,2391.384223
us-east-1,edgecast,361000,7.160000
us-east-1,edgecast,365000,47.725631
us-east-1,edgecast,366000,4.180000
us-east-1,edgecast,369000,27.409620
us-east-1,edgecast,370000,264.929033
us-east-1,edgecast,371000,1044.505953
us-east-1,edgecast,372000,560.445079
us-east-1,edgecast,374000,35.760521
us-east-1,edgecast,375000,7.215000
us-east-1,edgecast,376000,0.000000
us-east-1,edgecast,378000,32.170002
us-east-1,edgecast,379000,3.035000
us-east-1,edgecast,380000,31.961471
us-east-1,edgecast,381000,0.000000
us-east-1,edgecast,382000,0.000000
us-east-1,edgecast,383000,9.316509
us-east-1,edgecast,385000,3.278139
us-east-1,edgecast,386000,25.424122
us-east-1,edgecast,387000,24.171891
us-east-1,edgecast,388000,0.000000
us-east-1,edgecast,389000,0.000000
us-east-1,edgecast,390000,195.696105
us-east-1,edgecast,393000,0.000000
us-east-1,edgecast,394000,24.099998
us-east-1,edgecast,395000,1.619999
us-east-1,edgecast,397000,0.000000
us-east-1,edgecast,399000,1345.252086
us-east-1,edgecast,400000,92.502512
us-east-1,edgecast,402000,6.425003
us-east-1,edgecast,404000,0.000000
us-east-1,edgecast,405000,24.438535
us-east-1,edgecast,408000,33.326285
us-east-1,edgecast,410000,1423.582902
us-east-1,edgecast,411000,5.759388
us-east-1,edgecast,412000,17.169998
us-east-1,edgecast,414000,37.023594
us-east-1,edgecast,415000,6.773541
us-east-1,edgecast,416000,39.907305
us-east-1,edgecast,417000,33.339996
us-east-1,edgecast,418000,15.605003
us-east-1,edgecast,419000,0.000000
us-east-1,edgecast,420000,789.505013
us-east-1,edgecast,421000,5.619999
us-east-1,edgecast,422000,34.841863
us-east-1,edgecast,423000,34.601569
us-east-1,edgecast,424000,0.000000
us-east-1,edgecast,425000,0.000000
us-east-1,edgecast,427000,0.000000
us-east-1,edgecast,428000,27.951501
us-east-1,edgecast,429000,1.345001
us-east-1,edgecast,431000,29.665001
us-east-1,edgecast,432000,31.219420
us-east-1,edgecast,435000,10.075001
us-east-1,edgecast,436000,0.000000
us-east-1,edgecast,437000,84.980423
us-east-1,edgecast,438000,0.000000
us-east-1,edgecast,441000,5.989998
us-east-1,edgecast,442000,166.054993
us-east-1,edgecast,443000,26.824994
us-east-1,edgecast,447000,34.914997
us-east-1,edgecast,448000,30.930000
us-east-1,edgecast,449000,2.468087
us-east-1,edgecast,451000,1.684998
us-east-1,edgecast,453000,126.962774
us-east-1,edgecast,455000,35.310001
us-east-1,edgecast,456000,11.654999
us-east-1,edgecast,457000,32.939999
us-east-1,edgecast,461000,35.379997
us-east-1,edgecast,462000,1.130001
us-east-1,edgecast,463000,6.705002
us-east-1,edgecast,464000,1027.334999
us-east-1,edgecast,466000,54.204998
us-east-1,edgecast,468000,710.309491
us-east-1,edgecast,470000,568.710003
us-east-1,edgecast,471000,54.236725
us-east-1,edgecast,472000,4.920002
us-east-1,edgecast,473000,0.000000
us-east-1,edgecast,474000,0.000000
us-east-1,edgecast,478000,67.325001
us-east-1,edgecast,480000,68.928869
us-east-1,edgecast,481000,0.703199
us-east-1,edgecast,482000,0.000000
us-east-1,edgecast,483000,5.064362
us-east-1,edgecast,484000,93.030331
us-east-1,edgecast,485000,0.000000
us-east-1,edgecast,486000,171.205002
us-east-1,edgecast,490000,0.000000
us-east-1,edgecast,491000,140.080002
us-east-1,edgecast,492000,1.789993
us-east-1,edgecast,493000,0.000000
us-east-1,edgecast,494000,0.000000
us-east-1,edgecast,495000,580.350225
us-east-1,edgecast,497000,0.000000
us-east-1,edgecast,503000,6.194996
us-east-1,edgecast,504000,29.689999
us-east-1,edgecast,505000,73.029995
us-east-1,edgecast,507000,68.031662
us-east-1,edgecast,508000,9.507074
us-east-1,edgecast,510000,48.484984
us-east-1,edgecast,511000,2.945000
us-east-1,edgecast,513000,0.000000
us-east-1,edgecast,514000,25.234840
us-east-1,edgecast,517000,0.000000
us-east-1,edgecast,518000,260.187714
us-east-1,edgecast,521000,56.948763
us-east-1,edgecast,522000,7.660004
us-east-1,edgecast,523000,23.126858
us-east-1,edgecast,526000,0.000000
us-east-1,edgecast,529000,14.889999
us-east-1,edgecast,530000,220.840736
us-east-1,edgecast,532000,91.599867
us-east-1,edgecast,533000,0.000000
us-east-1,edgecast,534000,77.879730
us-east-1,edgecast,538000,49.658392
us-east-1,edgecast,539000,297.340004
us-east-1,edgecast,545000,5.475619
us-east-1,edgecast,546000,31.690009
us-east-1,edgecast,547000,40.385002
us-east-1,edgecast,549000,0.000000
us-east-1,edgecast,550000,0.000000
us-east-1,edgecast,551000,14.900874
us-east-1,edgecast,552000,54.826799
us-east-1,edgecast,553000,661.493580
us-east-1,edgecast,555000,0.000000
us-east-1,edgecast,556000,103.826872
us-east-1,edgecast,563000,0.000000
us-east-1,edgecast,564000,7.300003
us-east-1,edgecast,568000,0.000000
us-east-1,edgecast,570000,3.665119
us-east-1,edgecast,572000,0.349998
us-east-1,edgecast,575000,2.604996
us-east-1,edgecast,577000,13.497108
us-east-1,edgecast,578000,1761.273911
us-east-1,edgecast,579000,66.081250
us-east-1,edgecast,588000,1069.624724
us-east-1,edgecast,591000,45.184998
us-east-1,edgecast,593000,10.515007
us-east-1,edgecast,595000,1632.106550
us-east-1,edgecast,597000,1.330002
us-east-1,edgecast,599000,53.143686
us-east-1,edgecast,600000,31.149504
us-east-1,edgecast,606000,1804.704910
us-east-1,edgecast,609000,0.000000
us-east-1,edgecast,610000,38.584999
us-east-1,edgecast,612000,41.629997
us-east-1,edgecast,615000,6.080002
us-east-1,edgecast,616000,2.849998
us-east-1,edgecast,618000,29.569434
us-east-1,edgecast,619000,43.738906
us-east-1,edgecast,620000,3.894997
us-east-1,edgecast,621000,29.581712
us-east-1,edgecast,622000,15.120806
us-east-1,edgecast,623000,50.380862
us-east-1,edgecast,624000,145.534722
us-east-1,edgecast,625000,203.724366
us-east-1,edgecast,627000,64.071883
us-east-1,edgecast,630000,4.791602
us-east-1,edgecast,631000,54.794069
us-east-1,edgecast,632000,2245.815435
us-east-1,edgecast,633000,0.000000
us-east-1,edgecast,638000,6.312768
us-east-1,edgecast,639000,0.104996
us-east-1,edgecast,641000,1.084999
us-east-1,edgecast,643000,68.263919
us-east-1,edgecast,644000,0.144997
us-east-1,edgecast,645000,308.530166
us-east-1,edgecast,646000,21.525002
us-east-1,edgecast,648000,0.000000
us-east-1,edgecast,650000,14.371072
us-east-1,edgecast,652000,35.462402
us-east-1,edgecast,653000,0.445000
us-east-1,edgecast,654000,6.308492
us-east-1,edgecast,655000,284.362124
us-east-1,edgecast,659000,569.622173
us-east-1,edgecast,669000,26.675900
us-east-1,edgecast,670000,8.186214
us-east-1,edgecast,673000,0.000000
us-east-1,edgecast,681000,0.000000
us-east-1,edgecast,682000,304.192497
us-east-1,edgecast,684000,7.759275
us-east-1,edgecast,685000,164.526169
us-east-1,edgecast,688000,232.660631
us-east-1,edgecast,689000,24.889379
us-east-1,edgecast,690000,79.695000
us-east-1,edgecast,691000,14.250000
us-east-1,edgecast,693000,3.619844
us-east-1,edgecast,695000,0.000000
us-east-1,edgecast,698000,97.511228
us-east-1,edgecast,701000,0.000000
us-east-1,edgecast,706000,527.505292
us-east-1,edgecast,708000,904.768267
us-east-1,edgecast,711000,84.650692
us-east-1,edgecast,712000,35.034996
us-east-1,edgecast,713000,6.185005
us-east-1,edgecast,716000,6.034996
us-east-1,edgecast,717000,2.509995
us-east-1,edgecast,718000,26.180000
us-east-1,edgecast,719000,43.972906
us-east-1,edgecast,720000,0.000000
