url_num,code,content-length,ms,hit/miss,cdn,isp
936,200,1201,64.0139579772949,MISS,akamai,us-east-1
936,200,1201,18.4330940246582,HIT,akamai,us-east-1
937,200,3764,64.9468898773193,MISS,akamai,us-east-1
937,200,3764,19.0510749816895,HIT,akamai,us-east-1
938,200,22306,96.0841178894043,MISS,akamai,us-east-1
938,200,22306,36.3180637359619,HIT,akamai,us-east-1
939,200,15176,78.7701606750488,MISS,akamai,us-east-1
939,200,15176,28.8741588592529,HIT,akamai,us-east-1
940,200,6206,74.7358798980713,MISS,akamai,us-east-1
940,200,6206,24.932861328125,HIT,akamai,us-east-1
941,200,176358,175.751209259033,MISS,akamai,us-east-1
941,200,176358,87.5318050384521,HIT,akamai,us-east-1
942,200,8567,470.417976379395,MISS,akamai,us-east-1
942,200,8567,27.36496925354,HIT,akamai,us-east-1
943,200,11679,67.6419734954834,MISS,akamai,us-east-1
943,200,11679,26.3910293579102,HIT,akamai,us-east-1
944,200,22837,106.241941452026,MISS,akamai,us-east-1
944,200,22837,36.7228984832764,HIT,akamai,us-east-1
945,200,26042,119.72188949585,MISS,akamai,us-east-1
945,200,26042,35.4018211364746,HIT,akamai,us-east-1
946,200,26789,105.477094650269,MISS,akamai,us-east-1
946,200,26789,35.2978706359863,HIT,akamai,us-east-1
947,200,36076,109.64298248291,MISS,akamai,us-east-1
947,200,36076,37.2858047485352,HIT,akamai,us-east-1
948,200,25355,104.578971862793,MISS,akamai,us-east-1
948,200,25355,35.1898670196533,HIT,akamai,us-east-1
949,200,2582,70.2540874481201,MISS,akamai,us-east-1
949,200,2582,19.2480087280273,HIT,akamai,us-east-1
950,200,96939,147.665977478027,MISS,akamai,us-east-1
950,200,96939,54.069995880127,HIT,akamai,us-east-1
951,200,5754,63.5669231414795,MISS,akamai,us-east-1
951,200,5754,24.1081714630127,HIT,akamai,us-east-1
952,200,4256,66.1420822143555,MISS,akamai,us-east-1
952,200,4256,19.9329853057861,HIT,akamai,us-east-1
953,200,5325,59.0391159057617,MISS,akamai,us-east-1
953,200,5325,19.118070602417,HIT,akamai,us-east-1
954,200,14312,84.3579769134521,MISS,akamai,us-east-1
954,200,14312,28.8670063018799,HIT,akamai,us-east-1
955,200,4153,58.6919784545898,MISS,akamai,us-east-1
955,200,4153,19.0701484680176,HIT,akamai,us-east-1
956,200,11529,72.0901489257812,MISS,akamai,us-east-1
956,200,11529,27.7130603790283,HIT,akamai,us-east-1
957,200,10180,66.0851001739502,MISS,akamai,us-east-1
957,200,10180,26.2451171875,HIT,akamai,us-east-1
958,200,29395,88.9370441436768,MISS,akamai,us-east-1
958,200,29395,34.4181060791016,HIT,akamai,us-east-1
959,200,2549,58.419942855835,MISS,akamai,us-east-1
959,200,2549,18.9089775085449,HIT,akamai,us-east-1
960,200,6579,71.9420909881592,MISS,akamai,us-east-1
960,200,6579,26.5100002288818,HIT,akamai,us-east-1
961,200,1913,56.8580627441406,MISS,akamai,us-east-1
961,200,1913,18.8510417938232,HIT,akamai,us-east-1
962,200,4671,85.442066192627,MISS,akamai,us-east-1
962,200,4671,19.2708969116211,HIT,akamai,us-east-1
963,200,4443,58.0310821533203,MISS,akamai,us-east-1
963,200,4443,18.2690620422363,HIT,akamai,us-east-1
964,200,12979,74.8682022094727,MISS,akamai,us-east-1
964,200,12979,27.2378921508789,HIT,akamai,us-east-1
965,200,187256,206.753969192505,MISS,akamai,us-east-1
965,200,187256,73.4519958496094,HIT,akamai,us-east-1
966,200,49417,111.845016479492,MISS,akamai,us-east-1
966,200,49417,51.4850616455078,HIT,akamai,us-east-1
967,200,17612,72.6778507232666,MISS,akamai,us-east-1
967,200,17612,27.1949768066406,HIT,akamai,us-east-1
968,200,46037,115.437030792236,MISS,akamai,us-east-1
968,200,46037,42.6018238067627,HIT,akamai,us-east-1
969,200,46037,109.356880187988,MISS,akamai,us-east-1
969,200,46037,41.9280529022217,HIT,akamai,us-east-1
970,200,66906,126.250982284546,MISS,akamai,us-east-1
970,200,66906,44.745922088623,HIT,akamai,us-east-1
971,200,66906,122.879028320312,MISS,akamai,us-east-1
971,200,66906,48.457145690918,HIT,akamai,us-east-1
972,200,6861,83.5230350494385,MISS,akamai,us-east-1
972,200,6861,27.1251201629639,HIT,akamai,us-east-1
973,200,6861,69.331169128418,MISS,akamai,us-east-1
973,200,6861,25.8378982543945,HIT,akamai,us-east-1
974,200,20014,100.116968154907,MISS,akamai,us-east-1
974,200,20014,34.1849327087402,HIT,akamai,us-east-1
975,200,20014,78.8300037384033,MISS,akamai,us-east-1
975,200,20014,34.3279838562012,HIT,akamai,us-east-1
976,200,3967,70.8329677581787,MISS,akamai,us-east-1
976,200,3967,20.3678607940674,HIT,akamai,us-east-1
977,200,3967,60.8069896697998,MISS,akamai,us-east-1
977,200,3967,18.8908576965332,HIT,akamai,us-east-1
978,200,315425,210.728883743286,MISS,akamai,us-east-1
978,200,315425,105.885982513428,HIT,akamai,us-east-1
979,200,472319,271.11291885376,MISS,akamai,us-east-1
979,200,472319,154.435873031616,HIT,akamai,us-east-1
980,200,472319,253.212213516235,MISS,akamai,us-east-1
980,200,472319,152.081966400146,HIT,akamai,us-east-1
981,200,6009,70.8119869232178,MISS,akamai,us-east-1
981,200,6009,26.8180370330811,HIT,akamai,us-east-1
982,200,6010,77.9800415039062,MISS,akamai,us-east-1
982,200,6010,68.6969757080078,MISS,akamai,us-east-1
982,200,6010,26.1330604553223,HIT,akamai,us-east-1
983,200,112389,163.64598274231,MISS,akamai,us-east-1
983,200,112389,57.5590133666992,HIT,akamai,us-east-1
984,200,29271,117.148876190186,MISS,akamai,us-east-1
984,200,29271,33.4129333496094,HIT,akamai,us-east-1
985,200,23544,89.5988941192627,MISS,akamai,us-east-1
985,200,23544,40.8709049224854,HIT,akamai,us-east-1
986,200,16372,92.0119285583496,MISS,akamai,us-east-1
986,200,16372,29.4911861419678,HIT,akamai,us-east-1
987,200,876,67.4490928649902,MISS,akamai,us-east-1
987,200,876,18.2700157165527,HIT,akamai,us-east-1
988,200,3684,93.6360359191895,MISS,akamai,us-east-1
988,200,3684,18.373966217041,HIT,akamai,us-east-1
989,200,21432,91.4340019226074,MISS,akamai,us-east-1
989,200,21432,34.6250534057617,HIT,akamai,us-east-1
990,200,14514,98.7508296966553,MISS,akamai,us-east-1
990,200,14514,27.1461009979248,HIT,akamai,us-east-1
991,200,5319,68.9470767974854,MISS,akamai,us-east-1
991,200,5319,18.2409286499023,HIT,akamai,us-east-1
992,200,138977,202.970027923584,MISS,akamai,us-east-1
992,200,138977,66.5009021759033,HIT,akamai,us-east-1
993,200,7348,77.5630474090576,MISS,akamai,us-east-1
993,200,7348,23.9589214324951,HIT,akamai,us-east-1
994,200,9632,123.017072677612,MISS,akamai,us-east-1
994,200,9632,26.5429019927979,HIT,akamai,us-east-1
995,200,18567,151.198148727417,MISS,akamai,us-east-1
995,200,18567,32.4850082397461,HIT,akamai,us-east-1
996,200,18567,34.0290069580078,HIT,akamai,us-east-1
997,200,21296,117.367029190063,MISS,akamai,us-east-1
997,200,21296,34.1150760650635,HIT,akamai,us-east-1
998,200,21776,87.9209041595459,MISS,akamai,us-east-1
998,200,21776,33.2310199737549,HIT,akamai,us-east-1
999,200,21776,34.8749160766602,HIT,akamai,us-east-1
1000,200,30271,115.936994552612,MISS,akamai,us-east-1
1000,200,30271,35.7639789581299,HIT,akamai,us-east-1
1001,200,20534,102.619886398315,MISS,akamai,us-east-1
1001,200,20534,33.872127532959,HIT,akamai,us-east-1
1002,200,20534,32.0560932159424,HIT,akamai,us-east-1
1003,200,2216,65.6640529632568,MISS,akamai,us-east-1
1003,200,2216,17.8439617156982,HIT,akamai,us-east-1
1004,200,80267,142.174959182739,MISS,akamai,us-east-1
1004,200,80267,51.1279106140137,HIT,akamai,us-east-1
1005,200,4969,70.8560943603516,MISS,akamai,us-east-1
1005,200,4969,19.8991298675537,HIT,akamai,us-east-1
1006,200,3534,64.2290115356445,MISS,akamai,us-east-1
1006,200,3534,18.1009769439697,HIT,akamai,us-east-1
1007,200,4255,68.7220096588135,MISS,akamai,us-east-1
1007,200,4255,18.1410312652588,HIT,akamai,us-east-1
1008,200,11336,73.2479095458984,MISS,akamai,us-east-1
1008,200,11336,27.3129940032959,HIT,akamai,us-east-1
1009,200,3455,65.5992031097412,MISS,akamai,us-east-1
1009,200,3455,19.5388793945312,HIT,akamai,us-east-1
1010,200,9071,75.4530429840088,MISS,akamai,us-east-1
1010,200,9071,25.9459018707275,HIT,akamai,us-east-1
1011,200,7987,74.1209983825684,MISS,akamai,us-east-1
1011,200,7987,24.6689319610596,HIT,akamai,us-east-1
1012,200,22359,79.9961090087891,MISS,akamai,us-east-1
1012,200,22359,33.4479808807373,HIT,akamai,us-east-1
1013,200,2152,68.3889389038086,MISS,akamai,us-east-1
1013,200,2152,18.5542106628418,HIT,akamai,us-east-1
1014,200,5337,65.7470226287842,MISS,akamai,us-east-1
1014,200,5337,20.700216293335,HIT,akamai,us-east-1
1015,200,1677,63.8589859008789,MISS,akamai,us-east-1
1015,200,1677,17.4310207366943,HIT,akamai,us-east-1
1016,200,3824,64.4230842590332,MISS,akamai,us-east-1
1016,200,3824,21.6600894927979,HIT,akamai,us-east-1
1017,200,3150,63.3559226989746,MISS,akamai,us-east-1
1017,200,3150,18.5501575469971,HIT,akamai,us-east-1
1018,200,8805,70.6319808959961,MISS,akamai,us-east-1
1018,200,8805,25.0148773193359,HIT,akamai,us-east-1
1019,200,155603,252.941131591797,MISS,akamai,us-east-1
1019,200,155603,73.6920833587646,HIT,akamai,us-east-1
1020,200,40450,95.538854598999,MISS,akamai,us-east-1
1020,200,40450,41.2471294403076,HIT,akamai,us-east-1
1021,200,14583,126.034021377563,MISS,akamai,us-east-1
1021,200,14583,27.4949073791504,HIT,akamai,us-east-1
1022,200,37231,95.1628684997559,MISS,akamai,us-east-1
1022,200,37231,35.2728366851807,HIT,akamai,us-east-1
1023,200,53583,143.534898757935,MISS,akamai,us-east-1
1023,200,53583,44.6550846099854,HIT,akamai,us-east-1
1024,200,53583,107.6500415802,MISS,akamai,us-east-1
1024,200,53583,42.5660610198975,HIT,akamai,us-east-1
1025,200,5668,72.1499919891357,MISS,akamai,us-east-1
1025,200,5668,25.3119468688965,HIT,akamai,us-east-1
1026,200,5668,49.907922744751,HIT,akamai,us-east-1
1027,200,16085,82.0372104644775,MISS,akamai,us-east-1
1027,200,16085,26.6249179840088,HIT,akamai,us-east-1
1028,200,16085,93.2118892669678,MISS,akamai,us-east-1
1028,200,16085,28.6691188812256,HIT,akamai,us-east-1
1029,200,3532,64.9640560150146,MISS,akamai,us-east-1
1029,200,3532,17.4498558044434,HIT,akamai,us-east-1
1030,200,256867,245.533227920532,MISS,akamai,us-east-1
1030,200,256867,89.5309448242188,HIT,akamai,us-east-1
1031,200,385426,257.891893386841,MISS,akamai,us-east-1
1031,200,385426,121.286153793335,HIT,akamai,us-east-1
1032,200,385426,204.313039779663,HIT,akamai,us-east-1
1033,200,4684,67.1389102935791,MISS,akamai,us-east-1
1033,200,4684,17.7848339080811,HIT,akamai,us-east-1
1034,200,5228,65.8299922943115,MISS,akamai,us-east-1
1034,200,5228,18.7108516693115,HIT,akamai,us-east-1
1035,200,93464,155.011177062988,MISS,akamai,us-east-1
1035,200,93464,51.455020904541,HIT,akamai,us-east-1
1036,200,24104,97.0611572265625,MISS,akamai,us-east-1
1036,200,24104,34.1620445251465,HIT,akamai,us-east-1
1037,200,20022,95.8919525146484,MISS,akamai,us-east-1
1037,200,20022,32.7661037445068,HIT,akamai,us-east-1
1038,200,13719,90.4710292816162,MISS,akamai,us-east-1
1038,200,13719,26.198148727417,HIT,akamai,us-east-1
1039,200,835,65.9680366516113,MISS,akamai,us-east-1
1039,200,835,19.697904586792,HIT,akamai,us-east-1
1040,200,3127,59.3838691711426,MISS,akamai,us-east-1
1040,200,3127,17.6999568939209,HIT,akamai,us-east-1
1041,200,17311,78.5989761352539,MISS,akamai,us-east-1
1041,200,17311,27.8520584106445,HIT,akamai,us-east-1
1042,200,12073,79.0510177612305,MISS,akamai,us-east-1
1042,200,12073,27.5399684906006,HIT,akamai,us-east-1
1043,200,8681,95.8931446075439,MISS,akamai,us-east-1
1043,200,8681,24.4560241699219,HIT,akamai,us-east-1
1044,200,415940,263.540029525757,MISS,akamai,us-east-1
1044,200,415940,136.800050735474,HIT,akamai,us-east-1
1045,200,415940,129.817008972168,HIT,akamai,us-east-1
1046,200,13386,89.6358489990234,MISS,akamai,us-east-1
1046,200,13386,25.8870124816895,HIT,akamai,us-east-1
1047,200,18253,89.9889469146729,MISS,akamai,us-east-1
1047,200,18253,27.271032333374,HIT,akamai,us-east-1
1048,200,41986,119.827032089233,MISS,akamai,us-east-1
1048,200,41986,41.8529510498047,HIT,akamai,us-east-1
1049,200,41986,40.3938293457031,HIT,akamai,us-east-1
1050,200,49935,109.71999168396,MISS,akamai,us-east-1
1050,200,49935,42.7999496459961,HIT,akamai,us-east-1
1051,200,50248,117.823123931885,MISS,akamai,us-east-1
1051,200,50248,45.1087951660156,HIT,akamai,us-east-1
1052,200,76141,119.460105895996,MISS,akamai,us-east-1
1052,200,76141,47.260046005249,HIT,akamai,us-east-1
1053,200,50059,113.325119018555,MISS,akamai,us-east-1
1053,200,50059,40.3530597686768,HIT,akamai,us-east-1
1054,200,2676,62.3290538787842,MISS,akamai,us-east-1
1054,200,2676,19.1221237182617,HIT,akamai,us-east-1
1055,200,234761,173.228979110718,MISS,akamai,us-east-1
1055,200,234761,95.505952835083,HIT,akamai,us-east-1
1056,200,7937,68.9270496368408,MISS,akamai,us-east-1
1056,200,7937,24.8889923095703,HIT,akamai,us-east-1
1057,200,5380,65.8028125762939,MISS,akamai,us-east-1
1057,200,5380,19.7789669036865,HIT,akamai,us-east-1
1058,200,6626,67.9669380187988,MISS,akamai,us-east-1
1058,200,6626,25.1162052154541,HIT,akamai,us-east-1
1059,200,22942,79.5071125030518,MISS,akamai,us-east-1
1059,200,22942,34.3000888824463,HIT,akamai,us-east-1
1060,200,9539,66.6689872741699,MISS,akamai,us-east-1
1060,200,9539,26.5419483184814,HIT,akamai,us-east-1
1061,200,40797,89.2860889434814,MISS,akamai,us-east-1
1061,200,40797,36.6401672363281,HIT,akamai,us-east-1
1062,200,33917,119.882106781006,MISS,akamai,us-east-1
1062,200,33917,37.8289222717285,HIT,akamai,us-east-1
1063,200,133454,148.440837860107,MISS,akamai,us-east-1
1063,200,133454,73.7819671630859,HIT,akamai,us-east-1
1064,200,4353,60.0309371948242,MISS,akamai,us-east-1
1064,200,4353,18.6419486999512,HIT,akamai,us-east-1
1065,200,18944,85.5860710144043,MISS,akamai,us-east-1
1065,200,18944,31.5020084381104,HIT,akamai,us-east-1
1066,200,2786,64.3241405487061,MISS,akamai,us-east-1
1066,200,2786,19.4780826568604,HIT,akamai,us-east-1
1067,200,11317,77.7640342712402,MISS,akamai,us-east-1
1067,200,11317,25.1429080963135,HIT,akamai,us-east-1
1068,200,24846,96.8608856201172,MISS,akamai,us-east-1
1068,200,24846,32.8710079193115,HIT,akamai,us-east-1
1069,200,92614,161.389112472534,MISS,akamai,us-east-1
1069,200,92614,53.8480281829834,HIT,akamai,us-east-1
1070,200,482651,286.839008331299,MISS,akamai,us-east-1
1070,200,482651,144.167900085449,HIT,akamai,us-east-1
1071,200,107040,151.035070419312,MISS,akamai,us-east-1
1071,200,107040,55.2229881286621,HIT,akamai,us-east-1
1072,200,31736,77.4590969085693,MISS,akamai,us-east-1
1072,200,31736,36.3881587982178,HIT,akamai,us-east-1
1073,200,98119,289.596080780029,MISS,akamai,us-east-1
1073,200,98119,55.1609992980957,HIT,akamai,us-east-1
1074,200,98119,137.570858001709,MISS,akamai,us-east-1
1074,200,98119,53.6580085754395,HIT,akamai,us-east-1
1075,200,151614,505.223035812378,MISS,akamai,us-east-1
1075,200,151614,67.4018859863281,HIT,akamai,us-east-1
1076,200,151614,182.260990142822,MISS,akamai,us-east-1
1076,200,151614,67.730188369751,HIT,akamai,us-east-1
1077,200,10069,73.3628273010254,MISS,akamai,us-east-1
1077,200,10069,28.357982635498,HIT,akamai,us-east-1
1078,200,10069,66.8919086456299,MISS,akamai,us-east-1
1078,200,10069,24.381160736084,HIT,akamai,us-east-1
1079,200,36231,94.27809715271,MISS,akamai,us-east-1
1079,200,36231,39.2110347747803,HIT,akamai,us-east-1
1080,200,36231,103.06191444397,MISS,akamai,us-east-1
1080,200,36231,41.9890880584717,HIT,akamai,us-east-1
1081,200,5180,70.842981338501,MISS,akamai,us-east-1
1081,200,5180,19.4680690765381,HIT,akamai,us-east-1
1082,200,813806,354.62498664856,MISS,akamai,us-east-1
1082,200,813806,233.060836791992,HIT,akamai,us-east-1
1083,200,1220183,500.535011291504,MISS,akamai,us-east-1
1083,200,1220183,328.028917312622,HIT,akamai,us-east-1
1084,200,1220183,494.972944259644,MISS,akamai,us-east-1
1084,200,1220183,349.995851516724,HIT,akamai,us-east-1
1085,200,11604,178.450107574463,MISS,akamai,us-east-1
1085,200,11604,28.1920433044434,HIT,akamai,us-east-1
1086,200,20825,85.2479934692383,MISS,akamai,us-east-1
1086,200,20825,35.7439517974854,HIT,akamai,us-east-1
1087,200,276922,249.506950378418,MISS,akamai,us-east-1
1087,200,276922,106.866836547852,HIT,akamai,us-east-1
1088,200,58307,128.987073898315,MISS,akamai,us-east-1
1088,200,58307,45.1169013977051,HIT,akamai,us-east-1
1089,200,45562,103.585958480835,MISS,akamai,us-east-1
1089,200,45562,41.3150787353516,HIT,akamai,us-east-1
1090,200,28876,88.9508724212646,MISS,akamai,us-east-1
1090,200,28876,34.3859195709229,HIT,akamai,us-east-1
1091,200,2208,67.5058364868164,MISS,akamai,us-east-1
1091,200,2208,19.6750164031982,HIT,akamai,us-east-1
1092,200,4405,58.8691234588623,MISS,akamai,us-east-1
1092,200,4405,19.6900367736816,HIT,akamai,us-east-1
1093,200,38662,101.248025894165,MISS,akamai,us-east-1
1093,200,38662,39.5171642303467,HIT,akamai,us-east-1
1094,200,24251,94.8741436004639,MISS,akamai,us-east-1
1094,200,24251,34.0390205383301,HIT,akamai,us-east-1
1095,200,8767,90.0008678436279,MISS,akamai,us-east-1
1095,200,8767,24.5389938354492,HIT,akamai,us-east-1
1096,200,348350,263.711214065552,MISS,akamai,us-east-1
1096,200,348350,115.012884140015,HIT,akamai,us-east-1
1097,200,13260,54.3930530548096,MISS,akamai,us-east-1
1097,200,13260,26.8640518188477,HIT,akamai,us-east-1
1098,200,17833,35.4719161987305,MISS,akamai,us-east-1
1098,200,17833,28.8991928100586,HIT,akamai,us-east-1
1099,200,39843,68.5429573059082,MISS,akamai,us-east-1
1099,200,39843,38.8128757476807,HIT,akamai,us-east-1
1100,200,46669,286.374092102051,MISS,akamai,us-east-1
1100,200,46669,44.3210601806641,HIT,akamai,us-east-1
1101,200,47282,104.528188705444,MISS,akamai,us-east-1
1101,200,47282,43.6239242553711,HIT,akamai,us-east-1
1102,200,70200,114.08805847168,MISS,akamai,us-east-1
1102,200,70200,46.8499660491943,HIT,akamai,us-east-1
1103,200,43206,76.2519836425781,MISS,akamai,us-east-1
1103,200,43206,39.9460792541504,HIT,akamai,us-east-1
1104,200,2870,33.3220958709717,MISS,akamai,us-east-1
1104,200,2870,20.0300216674805,HIT,akamai,us-east-1
1105,200,209055,106.765031814575,MISS,akamai,us-east-1
1105,200,209055,86.5700244903564,HIT,akamai,us-east-1
1106,200,7857,155.278921127319,MISS,akamai,us-east-1
1106,200,7857,25.5529880523682,HIT,akamai,us-east-1
1107,200,5404,47.5130081176758,HIT,akamai,us-east-1
1108,200,6827,93.1351184844971,HIT,akamai,us-east-1
1109,200,22030,62.2391700744629,HIT,akamai,us-east-1
1110,200,7967,351.225137710571,HIT,akamai,us-east-1
1111,200,30244,42.5479412078857,HIT,akamai,us-east-1
1112,200,25550,48.1970310211182,HIT,akamai,us-east-1
1113,200,95829,69.4100856781006,HIT,akamai,us-east-1
1114,200,4025,50.3330230712891,HIT,akamai,us-east-1
1115,200,14701,57.988166809082,HIT,akamai,us-east-1
1116,200,2780,32.3851108551025,HIT,akamai,us-east-1
1117,200,9285,27.6961326599121,HIT,akamai,us-east-1
1118,200,15359,60.2600574493408,HIT,akamai,us-east-1
1119,200,58583,168.816804885864,HIT,akamai,us-east-1
1120,200,425134,192.7490234375,HIT,akamai,us-east-1
1121,200,98570,74.1140842437744,HIT,akamai,us-east-1
1122,200,30308,74.9249458312988,HIT,akamai,us-east-1
1123,200,88213,63.4441375732422,HIT,akamai,us-east-1
1124,200,133903,159.357070922852,HIT,akamai,us-east-1
1125,200,133903,241.469144821167,HIT,akamai,us-east-1
1126,200,9551,35.7420444488525,HIT,akamai,us-east-1
1127,200,9551,35.9840393066406,HIT,akamai,us-east-1
1128,200,33971,155.416011810303,HIT,akamai,us-east-1
1129,200,33971,110.633134841919,HIT,akamai,us-east-1
1130,200,5241,65.1822090148926,HIT,akamai,us-east-1
1131,200,685873,662.080764770508,HIT,akamai,us-east-1
1132,200,1033577,311.511039733887,HIT,akamai,us-east-1
1133,200,1033577,383.464813232422,HIT,akamai,us-east-1
1134,200,9129,60.7662200927734,HIT,akamai,us-east-1
1135,200,6793,567.409038543701,HIT,akamai,us-east-1
1136,200,246214,167.813062667847,HIT,akamai,us-east-1
1137,200,53715,147.346973419189,HIT,akamai,us-east-1
1138,200,42817,94.8770046234131,HIT,akamai,us-east-1
1139,200,27701,51.7151355743408,HIT,akamai,us-east-1
1140,200,2198,229.840993881226,HIT,akamai,us-east-1
1141,200,4637,367.951154708862,HIT,akamai,us-east-1
1142,200,36082,420.959949493408,HIT,akamai,us-east-1
1143,200,23158,240.713119506836,HIT,akamai,us-east-1
1144,200,7898,34.2168807983398,HIT,akamai,us-east-1
1145,200,359747,158.092975616455,HIT,akamai,us-east-1
1146,200,12141,34.2600345611572,HIT,akamai,us-east-1
1147,200,16788,91.094970703125,HIT,akamai,us-east-1
1148,200,36866,52.297830581665,HIT,akamai,us-east-1
1149,200,43903,459.534883499146,HIT,akamai,us-east-1
1150,200,46918,59.8890781402588,HIT,akamai,us-east-1
1151,200,66764,56.1378002166748,HIT,akamai,us-east-1
1152,200,43249,60.9188079833984,HIT,akamai,us-east-1
1153,200,2699,27.3189544677734,HIT,akamai,us-east-1
1154,200,200870,98.6800193786621,HIT,akamai,us-east-1
1155,200,7316,62.6280307769775,HIT,akamai,us-east-1
1156,200,5107,47.5990772247314,HIT,akamai,us-east-1
1157,200,6218,114.671945571899,HIT,akamai,us-east-1
1158,200,20433,42.2070026397705,HIT,akamai,us-east-1
1159,200,7050,38.1269454956055,HIT,akamai,us-east-1
1160,200,28796,44.1319942474365,HIT,akamai,us-east-1
1161,200,23942,96.8480110168457,HIT,akamai,us-east-1
1162,200,93951,71.6040134429932,HIT,akamai,us-east-1
1163,200,3445,51.8321990966797,HIT,akamai,us-east-1
1164,200,13656,43.3948040008545,HIT,akamai,us-east-1
1165,200,2380,30.9100151062012,HIT,akamai,us-east-1
1166,200,8322,36.607027053833,HIT,akamai,us-east-1
1167,200,15092,34.5258712768555,HIT,akamai,us-east-1
1168,200,59077,105.453014373779,HIT,akamai,us-east-1
1169,200,411670,152.304887771606,HIT,akamai,us-east-1
1170,200,94467,130.823850631714,HIT,akamai,us-east-1
1171,200,28342,49.8569011688232,HIT,akamai,us-east-1
1172,200,85420,63.2400512695312,HIT,akamai,us-east-1
1173,200,128495,73.030948638916,HIT,akamai,us-east-1
1174,200,128495,115.511894226074,HIT,akamai,us-east-1
1175,200,8869,30.648946762085,HIT,akamai,us-east-1
1176,200,8869,25.4220962524414,HIT,akamai,us-east-1
1177,200,32169,49.170970916748,HIT,akamai,us-east-1
1178,200,32169,40.5550003051758,HIT,akamai,us-east-1
1179,200,4768,34.1899394989014,HIT,akamai,us-east-1
1180,200,673166,216.930866241455,HIT,akamai,us-east-1
1181,200,1016491,462.123155593872,HIT,akamai,us-east-1
1182,200,1016491,365.626811981201,HIT,akamai,us-east-1
1183,200,8374,50.8568286895752,HIT,akamai,us-east-1
1184,200,6651,35.2659225463867,HIT,akamai,us-east-1
1185,200,237403,160.348892211914,HIT,akamai,us-east-1
1186,200,51194,56.1060905456543,HIT,akamai,us-east-1
1187,200,40189,83.3280086517334,HIT,akamai,us-east-1
1188,200,25977,47.3349094390869,HIT,akamai,us-east-1
1189,200,2373,40.3029918670654,HIT,akamai,us-east-1
1190,200,4350,18.8720226287842,HIT,akamai,us-east-1
1191,200,34321,51.0721206665039,HIT,akamai,us-east-1
1192,200,21525,43.0021286010742,HIT,akamai,us-east-1
1193,200,8498,56.0600757598877,HIT,akamai,us-east-1
1194,200,351235,138.951063156128,HIT,akamai,us-east-1
1195,200,351235,116.051197052002,HIT,akamai,us-east-1
1196,200,13105,39.8240089416504,HIT,akamai,us-east-1
1197,200,17910,46.9298362731934,HIT,akamai,us-east-1
1198,200,39872,57.6701164245605,MISS,akamai,us-east-1
1198,200,39872,37.790060043335,HIT,akamai,us-east-1
1199,200,47112,58.0439567565918,MISS,akamai,us-east-1
1199,200,47112,39.9749279022217,HIT,akamai,us-east-1
1200,200,48020,49.8850345611572,MISS,akamai,us-east-1
1200,200,48020,44.5411205291748,HIT,akamai,us-east-1
1201,200,70992,80.543041229248,MISS,akamai,us-east-1
1201,200,70992,49.232006072998,HIT,akamai,us-east-1
1202,200,42900,57.2049617767334,MISS,akamai,us-east-1
1202,200,42900,41.4488315582275,HIT,akamai,us-east-1
1203,200,42900,40.9269332885742,HIT,akamai,us-east-1
1204,200,2901,32.3450565338135,MISS,akamai,us-east-1
1204,200,2901,18.9168453216553,HIT,akamai,us-east-1
1205,200,214508,203.96900177002,MISS,akamai,us-east-1
1205,200,214508,86.6560935974121,HIT,akamai,us-east-1
1206,200,7788,50.6188869476318,MISS,akamai,us-east-1
1206,200,7788,24.9998569488525,HIT,akamai,us-east-1
1207,200,5402,25.547981262207,MISS,akamai,us-east-1
1207,200,5402,21.4741230010986,HIT,akamai,us-east-1
1208,200,6414,54.5718669891357,MISS,akamai,us-east-1
1208,200,6414,26.3981819152832,HIT,akamai,us-east-1
1209,200,21369,40.6978130340576,MISS,akamai,us-east-1
1209,200,21369,35.214900970459,HIT,akamai,us-east-1
1210,200,8039,35.2668762207031,MISS,akamai,us-east-1
1210,200,8039,24.1668224334717,HIT,akamai,us-east-1
1211,200,31724,96.0719585418701,MISS,akamai,us-east-1
1211,200,31724,36.0639095306396,HIT,akamai,us-east-1
1212,200,26856,65.5088424682617,MISS,akamai,us-east-1
1212,200,26856,35.9830856323242,HIT,akamai,us-east-1
1213,200,97979,75.239896774292,MISS,akamai,us-east-1
1213,200,97979,54.2340278625488,HIT,akamai,us-east-1
1214,200,3828,35.5281829833984,MISS,akamai,us-east-1
1214,200,3828,19.4721221923828,HIT,akamai,us-east-1
1215,200,15251,40.463924407959,MISS,akamai,us-east-1
1215,200,15251,28.5429954528809,HIT,akamai,us-east-1
1216,200,2661,31.3401222229004,MISS,akamai,us-east-1
1216,200,2661,17.4601078033447,HIT,akamai,us-east-1
1217,200,9428,36.5238189697266,MISS,akamai,us-east-1
1217,200,9428,26.1740684509277,HIT,akamai,us-east-1
1218,200,16827,35.7968807220459,MISS,akamai,us-east-1
1218,200,16827,28.6030769348145,HIT,akamai,us-east-1
1219,200,60888,66.2028789520264,MISS,akamai,us-east-1
1219,200,60888,43.8299179077148,HIT,akamai,us-east-1
1220,200,438681,152.381896972656,MISS,akamai,us-east-1
1220,200,438681,146.21901512146,HIT,akamai,us-east-1
1221,200,100101,94.6738719940186,MISS,akamai,us-east-1
1221,200,100101,53.9660453796387,HIT,akamai,us-east-1
